Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.06   74400/74400       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [57]
[66]     1.2    0.00    0.06   74400         std::pair<int, int>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*, std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [66]
                0.00    0.06   74400/74400       std::pair<int, int>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*>(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*) [65]
-----------------------------------------------
                0.02    0.04   41962/41962       GameState::update() [7]
[67]     1.2    0.02    0.04   41962         std::vector<Bomb, std::allocator<Bomb> >::erase(__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >) [67]
                0.00    0.04   41962/41962       std::vector<Bomb, std::allocator<Bomb> >::_M_erase(__gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >) [96]
                0.00    0.00   41962/165709      __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >::operator+(long) const [245]
                0.00    0.00   41962/41962       std::vector<Bomb, std::allocator<Bomb> >::cbegin() const [331]
                0.00    0.00   41962/41962       __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >::difference_type __gnu_cxx::operator-<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >(__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > > const&, __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > > const&) [672]
                0.00    0.00   41962/114843      std::vector<Bomb, std::allocator<Bomb> >::begin() [577]
-----------------------------------------------
                0.01    0.05  669591/669591      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [21]
[68]     1.2    0.01    0.05  669591         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [68]
                0.01    0.01  669591/669591      std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [132]
                0.02    0.00  669591/669591      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [149]
-----------------------------------------------
                0.01    0.01   65230/214027      Bomb::Bomb(Bomb const&) [133]
                0.01    0.03  148797/214027      Player::Player(Player const&) [58]
[69]     1.2    0.02    0.04  214027         sf::Sprite::Sprite(sf::Sprite const&) [69]
                0.04    0.00  214027/255335      sf::Transformable::Transformable(sf::Transformable const&) [82]
                0.00    0.00  214027/255335      sf::Drawable::Drawable(sf::Drawable const&) [523]
-----------------------------------------------
                0.03    0.03  669591/669591      int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [56]
[70]     1.2    0.03    0.03  669591         int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [70]
                0.02    0.01  669591/669591      int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [117]
-----------------------------------------------
                0.00    0.00       2/2982235     void __gnu_cxx::new_allocator<Player>::construct<Player, Player>(Player*, Player&&) [408]
                0.00    0.00       9/2982235     void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [357]
                0.00    0.00       9/2982235     void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [436]
                0.00    0.00      15/2982235     void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [414]
                0.00    0.00      15/2982235     void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [416]
                0.00    0.00      99/2982235     void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [368]
                0.00    0.00   24698/2982235     void __gnu_cxx::new_allocator<Node*>::construct<Node*, Node* const&>(Node**, Node* const&) [342]
                0.00    0.00   41306/2982235     void __gnu_cxx::new_allocator<Bomb>::construct<Bomb, Bomb>(Bomb*, Bomb&&) [285]
                0.00    0.00   65230/2982235     void std::_Construct<Bomb, Bomb const&>(Bomb*, Bomb const&) [88]
                0.00    0.00  126065/2982235     void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>&&) [324]
                0.00    0.00  134143/2982235     void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, int&, int&>(std::pair<int, int>*, int&, int&) [107]
                0.00    0.00  148797/2982235     void std::_Construct<Player, Player const&>(Player*, Player const&) [55]
                0.00    0.00  148798/2982235     void std::_Construct<std::pair<int, int>, std::pair<int, int> const&>(std::pair<int, int>*, std::pair<int, int> const&) [205]
                0.01    0.00  669582/2982235     void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [20]
                0.01    0.00  669585/2982235     void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [106]
                0.02    0.00  953882/2982235     void __gnu_cxx::new_allocator<Action>::construct<Action, Action>(Action*, Action&&) [187]
[71]     1.2    0.06    0.00 2982235         operator new(unsigned long, void*) [71]
-----------------------------------------------
                0.03    0.03   41306/41306       Player::play(Action, GameState&) [18]
[72]     1.1    0.03    0.03   41306         Bomb::Bomb(int, int, int, int, std::optional<int>) [72]
                0.01    0.00   41306/41306       std::optional<int>::optional() [271]
                0.00    0.00   41306/174745      std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::at(unsigned long) [97]
                0.01    0.00   41306/220538      sf::Rect<int>::Rect() [130]
                0.00    0.00   82612/551805      std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [161]
-----------------------------------------------
                0.00    0.00   48398/1050678     expand(Node*) [9]
                0.00    0.00   48398/1050678     std::vector<Action, std::allocator<Action> >::_M_erase(__gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >, __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >) [299]
                0.04    0.01  953882/1050678     std::vector<Action, std::allocator<Action> >::back() [53]
[73]     1.1    0.04    0.01 1050678         std::vector<Action, std::allocator<Action> >::end() [73]
                0.01    0.00 1050678/2101356     __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >::__normal_iterator(Action* const&) [114]
-----------------------------------------------
                0.00    0.00   24698/308083      expand(Node*) [9]
                0.00    0.00   29178/308083      isFullyExpanded(Node*) [47]
                0.02    0.03  254207/308083      defaultPolicy(GameState, int) [5]
[74]     1.1    0.02    0.03  308083         std::vector<Action, std::allocator<Action> >::~vector() [74]
                0.01    0.01  308083/308083      std::_Vector_base<Action, std::allocator<Action> >::~_Vector_base() [139]
                0.01    0.00  308083/332282      void std::_Destroy<Action*, Action>(Action*, Action*, std::allocator<Action>&) [231]
                0.00    0.00  308083/640365      std::_Vector_base<Action, std::allocator<Action> >::_M_get_Tp_allocator() [488]
-----------------------------------------------
                0.00    0.00       1/49701       Game::Game() [351]
                0.01    0.04   49700/49701       GameState::~GameState() [31]
[75]     1.1    0.01    0.04   49701         Level::~Level() [75]
                0.00    0.03   49701/49702       std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [103]
                0.00    0.01   49701/91665       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector() [188]
-----------------------------------------------
                0.00    0.00       1/49701       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_move_assign(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&, std::integral_constant<bool, true>) [379]
                0.00    0.05   49700/49701       GameState::~GameState() [31]
[76]     1.1    0.00    0.05   49701         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [76]
                0.00    0.04   49701/49701       void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [85]
                0.00    0.01   49701/49701       std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [281]
                0.00    0.00   49701/124111      std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [564]
-----------------------------------------------
                0.02    0.03   74398/74398       Bomb* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, Bomb*>(__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, Bomb*) [62]
[77]     1.0    0.02    0.03   74398         Bomb* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, Bomb*>(__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, Bomb*) [77]
                0.01    0.02   48016/65230       void std::_Construct<Bomb, Bomb const&>(Bomb*, Bomb const&) [88]
                0.00    0.00   48016/112371      Bomb* std::__addressof<Bomb>(Bomb&) [248]
                0.00    0.00  122414/122414      bool __gnu_cxx::operator!=<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >(__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > > const&, __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > > const&) [574]
                0.00    0.00   48016/48016       __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >::operator*() const [655]
                0.00    0.00   48016/48016       __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >::operator++() [654]
-----------------------------------------------
                0.02    0.03   61836/61836       void std::vector<Bomb, std::allocator<Bomb> >::_M_realloc_insert<Bomb>(__gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >, Bomb&&) [46]
[78]     1.0    0.02    0.03   61836         Bomb* std::__uninitialized_move_if_noexcept_a<Bomb*, Bomb*, std::allocator<Bomb> >(Bomb*, Bomb*, Bomb*, std::allocator<Bomb>&) [78]
                0.01    0.02   61836/61836       Bomb* std::__uninitialized_copy_a<Bomb const*, Bomb*, Bomb>(Bomb const*, Bomb const*, Bomb*, std::allocator<Bomb>&) [111]
                0.00    0.00  123672/123672      Bomb const* std::__make_move_if_noexcept_iterator<Bomb, Bomb const*>(Bomb*) [573]
-----------------------------------------------
                0.00    0.00      25/6357034     Game::processEvents() [350]
                0.00    0.00      75/6357034     Game::update() [3]
                0.00    0.00   17318/6357034     Game::render() [19]
                0.00    0.00   34636/6357034     HUD::draw(sf::RenderWindow&, Game&) [48]
                0.00    0.00  278905/6357034     getNewState(GameState&, Action, bool) [16]
                0.00    0.00  308083/6357034     getPossibleActions(GameState&) [10]
                0.00    0.00  336996/6357034     Player::isLegalMove(int, int, GameState&) [59]
                0.00    0.00  461253/6357034     Bomb::explode(GameState&) [23]
                0.01    0.00  647011/6357034     GameState::update() [7]
                0.03    0.00 4272732/6357034     canMoveInDirection(GameState&, int, int, int) [15]
[79]     1.0    0.05    0.00 6357034         std::vector<Player, std::allocator<Player> >::operator[](unsigned long) [79]
-----------------------------------------------
                0.00    0.00  857241/15525414     Game::render() [19]
                0.05    0.00 14668173/15525414     GameState::update() [7]
[80]     1.0    0.05    0.00 15525414         std::vector<int, std::allocator<int> >::operator[](unsigned long) [80]
-----------------------------------------------
                0.00    0.00     198/5789885     Level::load(unsigned int) [356]
                0.00    0.00     509/5789885     Level::removeBonus(int, int) [361]
                0.00    0.00    3971/5789885     Level::addBonus(int, int, BonusType) [332]
                0.00    0.00   26589/5789885     Level::destroyWall(int, int) [345]
                0.00    0.00  141350/5789885     Level::isundestroyWall(int, int) [336]
                0.00    0.00  167939/5789885     Level::isDestroyable(int, int) [334]
                0.00    0.00  174745/5789885     std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::at(unsigned long) [97]
                0.01    0.00  581664/5789885     Level::isBonus(int, int) [101]
                0.02    0.00 2177982/5789885     Level::isEmpty(int, int) [42]
                0.02    0.00 2514938/5789885     Level::draw(sf::RenderWindow&, int) [27]
[81]     1.0    0.05    0.00 5789885         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long) [81]
-----------------------------------------------
                0.01    0.00   41308/255335      sf::Sprite::Sprite(sf::Sprite&&) [292]
                0.04    0.00  214027/255335      sf::Sprite::Sprite(sf::Sprite const&) [69]
[82]     1.0    0.05    0.00  255335         sf::Transformable::Transformable(sf::Transformable const&) [82]
-----------------------------------------------
                0.02    0.02   49701/49701       void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [84]
[83]     0.9    0.02    0.02   49701         void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [83]
                0.00    0.02  447291/447291      void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [144]
                0.00    0.00  447291/1116918     std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [474]
-----------------------------------------------
                0.00    0.04   49701/49701       void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [85]
[84]     0.9    0.00    0.04   49701         void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [84]
                0.02    0.02   49701/49701       void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [83]
-----------------------------------------------
                0.00    0.04   49701/49701       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [76]
[85]     0.9    0.00    0.04   49701         void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [85]
                0.00    0.04   49701/49701       void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [84]
-----------------------------------------------
                0.00    0.00    8213/134143      std::pair<int, int>& std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int&>(int&, int&) [29]
                0.01    0.03  125930/134143      void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [36]
[86]     0.8    0.01    0.03  134143         void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, int&, int&>(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, int&, int&) [86]
                0.03    0.00  134143/134143      void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, int&, int&>(std::pair<int, int>*, int&, int&) [107]
                0.00    0.00  268286/1490228     int& std::forward<int&>(std::remove_reference<int&>::type&) [470]
-----------------------------------------------
                0.00    0.04   34636/34636       HUD::draw(sf::RenderWindow&, Game&) [48]
[87]     0.8    0.00    0.04   34636         sf::Text::~Text() [87]
                0.00    0.02   69272/69272       sf::VertexArray::~VertexArray() [145]
                0.00    0.01   34636/69273       sf::String::~String() [123]
                0.00    0.00   34636/379509      sf::Drawable::~Drawable() [163]
-----------------------------------------------
                0.00    0.01   17214/65230       Bomb* std::__uninitialized_copy<false>::__uninit_copy<Bomb const*, Bomb*>(Bomb const*, Bomb const*, Bomb*) [209]
                0.01    0.02   48016/65230       Bomb* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, Bomb*>(__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, Bomb*) [77]
[88]     0.8    0.01    0.03   65230         void std::_Construct<Bomb, Bomb const&>(Bomb*, Bomb const&) [88]
                0.01    0.02   65230/65230       Bomb::Bomb(Bomb const&) [133]
                0.00    0.00   65230/2982235     operator new(unsigned long, void*) [71]
                0.00    0.00   65230/65230       Bomb const& std::forward<Bomb const&>(std::remove_reference<Bomb const&>::type&) [628]
-----------------------------------------------
                0.00    0.00      20/1615608     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [393]
                0.00    0.00   74398/1615608     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [11]
                0.00    0.00   86590/1615608     Game::render() [19]
                0.04    0.00 1454600/1615608     GameState::update() [7]
[89]     0.8    0.04    0.00 1615608         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [89]
-----------------------------------------------
                0.00    0.04  308083/308083      std::vector<Action, std::allocator<Action> >::reserve(unsigned long) [35]
[90]     0.8    0.00    0.04  308083         std::vector<Action, std::allocator<Action> >::max_size() const [90]
                0.01    0.03  308083/308083      std::vector<Action, std::allocator<Action> >::_S_max_size(std::allocator<Action> const&) [91]
                0.00    0.00  308083/308083      std::_Vector_base<Action, std::allocator<Action> >::_M_get_Tp_allocator() const [515]
-----------------------------------------------
                0.01    0.03  308083/308083      std::vector<Action, std::allocator<Action> >::max_size() const [90]
[91]     0.8    0.01    0.03  308083         std::vector<Action, std::allocator<Action> >::_S_max_size(std::allocator<Action> const&) [91]
                0.03    0.00  308083/308083      std::allocator_traits<std::allocator<Action> >::max_size(std::allocator<Action> const&) [120]
                0.00    0.00  308083/666786      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [487]
-----------------------------------------------
                0.00    0.00       2/54455       Game::load(unsigned int) [301]
                0.00    0.00       3/54455       __static_initialization_and_destruction_0(int, int) [305]
                0.00    0.00    2496/54455       Flame::draw(int, int, sf::RenderWindow&, int) [329]
                0.00    0.00    8659/54455       HUD::draw(sf::RenderWindow&, Game&) [48]
                0.02    0.02   43295/54455       Level::draw(sf::RenderWindow&, int) [27]
[92]     0.8    0.02    0.02   54455         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [92]
                0.02    0.00   54455/54455       void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [180]
                0.00    0.00   54455/54455       std::char_traits<char>::length(char const*) [637]
-----------------------------------------------
                0.01    0.03   41306/41306       Player::play(Action, GameState&) [18]
[93]     0.8    0.01    0.03   41306         std::optional<int>::optional<int&, true>(int&) [93]
                0.00    0.03   41306/41306       std::_Optional_base<int, true, true>::_Optional_base<int&, false>(std::in_place_t, int&) [125]
                0.00    0.00   41306/1490228     int& std::forward<int&>(std::remove_reference<int&>::type&) [470]
-----------------------------------------------
                                                 <spontaneous>
[94]     0.8    0.04    0.00                 _init [94]
-----------------------------------------------
                0.02    0.02  953882/953882      Action& std::vector<Action, std::allocator<Action> >::emplace_back<Action>(Action&&) [32]
[95]     0.8    0.02    0.02  953882         void std::allocator_traits<std::allocator<Action> >::construct<Action, Action>(std::allocator<Action>&, Action*, Action&&) [95]
                0.00    0.02  953882/953882      void __gnu_cxx::new_allocator<Action>::construct<Action, Action>(Action*, Action&&) [187]
                0.00    0.00  953882/2861646     Action&& std::forward<Action>(std::remove_reference<Action>::type&) [468]
-----------------------------------------------
                0.00    0.04   41962/41962       std::vector<Bomb, std::allocator<Bomb> >::erase(__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >) [67]
[96]     0.7    0.00    0.04   41962         std::vector<Bomb, std::allocator<Bomb> >::_M_erase(__gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >) [96]
                0.00    0.02   19911/19911       __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > > std::move<__gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > > >(__gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >) [190]
                0.00    0.01   41962/41963       bool __gnu_cxx::operator!=<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >(__gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > > const&, __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > > const&) [296]
                0.00    0.00   61873/134098      std::vector<Bomb, std::allocator<Bomb> >::end() [278]
                0.00    0.00   41962/41962       void std::allocator_traits<std::allocator<Bomb> >::destroy<Bomb>(std::allocator<Bomb>&, Bomb*) [319]
                0.00    0.00   61873/165709      __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >::operator+(long) const [245]
-----------------------------------------------
                0.00    0.00   41306/174745      Bomb::Bomb(int, int, int, int, std::optional<int>) [72]
                0.02    0.01  133439/174745      Bomb::changeTexture() [51]
[97]     0.7    0.02    0.02  174745         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::at(unsigned long) [97]
                0.01    0.01  174745/174745      std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_range_check(unsigned long) const [192]
                0.00    0.00  174745/5789885     std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long) [81]
-----------------------------------------------
                0.00    0.00       2/125932      void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>&&) [372]
                0.02    0.02  125930/125932      void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [36]
[98]     0.7    0.02    0.02  125932         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [98]
                0.00    0.01  251864/251864      std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [239]
                0.01    0.00  125932/179351      unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [244]
                0.00    0.00  503728/620091      std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const [489]
-----------------------------------------------
                0.00    0.00       1/49702       Game::load(unsigned int) [301]
                0.00    0.00       1/49702       std::vector<Bomb, std::allocator<Bomb> >::_M_move_assign(std::vector<Bomb, std::allocator<Bomb> >&&, std::integral_constant<bool, true>) [377]
                0.01    0.03   49700/49702       GameState::~GameState() [31]
[99]     0.7    0.01    0.03   49702         std::vector<Bomb, std::allocator<Bomb> >::~vector() [99]
                0.00    0.02   49702/80620       void std::_Destroy<Bomb*, Bomb>(Bomb*, Bomb*, std::allocator<Bomb>&) [135]
                0.00    0.01   49702/49702       std::_Vector_base<Bomb, std::allocator<Bomb> >::~_Vector_base() [295]
                0.00    0.00   49702/216857      std::_Vector_base<Bomb, std::allocator<Bomb> >::_M_get_Tp_allocator() [526]
-----------------------------------------------
                0.00    0.04   24199/24199       expand(Node*) [9]
