Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      9.90     0.00        1     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::allocator<std::vector<int, std::allocator<int> > > const&)
  0.00      9.90     0.00        1     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&)
  0.00      9.90     0.00        1     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_move_assign(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&&, std::integral_constant<bool, true>)
  0.00      9.90     0.00        1     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::allocator<std::pair<int, int> > const&)
  0.00      9.90     0.00        1     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::operator=(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&&)
  0.00      9.90     0.00        1     0.00     0.00  std::__cxx11::to_string(unsigned int)
  0.00      9.90     0.00        1     0.00     0.00  std::iterator_traits<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*>::difference_type std::__distance<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::random_access_iterator_tag)
  0.00      9.90     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > > >(__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >)
  0.00      9.90     0.00        1     0.00     0.00  Bomb* std::__copy_move_a1<false, Bomb const*, Bomb*>(Bomb const*, Bomb const*, Bomb*)
  0.00      9.90     0.00        1     0.00     0.00  Bomb* std::__copy_move_a2<false, Bomb const*, Bomb*>(Bomb const*, Bomb const*, Bomb*)
  0.00      9.90     0.00        1     0.00     0.00  void std::__alloc_on_move<std::allocator<Bomb> >(std::allocator<Bomb>&, std::allocator<Bomb>&)
  0.00      9.90     0.00        1     0.00     0.00  void std::__alloc_on_move<std::allocator<Player> >(std::allocator<Player>&, std::allocator<Player>&)
  0.00      9.90     0.00        1     0.00     0.00  void std::__alloc_on_move<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
  0.00      9.90     0.00        1     0.00     0.00  void std::__alloc_on_move<std::allocator<std::pair<int, int> > >(std::allocator<std::pair<int, int> >&, std::allocator<std::pair<int, int> >&)
  0.00      9.90     0.00        1     0.00     0.00  void std::__alloc_on_move<std::allocator<std::vector<int, std::allocator<int> > > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::allocator<std::vector<int, std::allocator<int> > >&)
  0.00      9.90     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::uninitialized_copy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      9.90     0.00        1     0.00     0.00  std::iterator_traits<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*>::iterator_category std::__iterator_category<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const* const&)
  0.00      9.90     0.00        1     0.00     0.00  void std::__relocate_object_a<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&)
  0.00      9.90     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
  0.00      9.90     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > > std::copy<__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > > >(__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >)
  0.00      9.90     0.00        1     0.00     0.00  std::remove_reference<std::allocator<Bomb>&>::type&& std::move<std::allocator<Bomb>&>(std::allocator<Bomb>&)
  0.00      9.90     0.00        1     0.00     0.00  std::remove_reference<std::allocator<Player>&>::type&& std::move<std::allocator<Player>&>(std::allocator<Player>&)
  0.00      9.90     0.00        1     0.00     0.00  std::remove_reference<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&>::type&& std::move<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&>(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
  0.00      9.90     0.00        1     0.00     0.00  std::remove_reference<std::allocator<std::pair<int, int> >&>::type&& std::move<std::allocator<std::pair<int, int> >&>(std::allocator<std::pair<int, int> >&)
  0.00      9.90     0.00        1     0.00     0.00  std::remove_reference<std::allocator<std::vector<int, std::allocator<int> > >&>::type&& std::move<std::allocator<std::vector<int, std::allocator<int> > >&>(std::allocator<std::vector<int, std::allocator<int> > >&)
  0.00      9.90     0.00        1     0.00     0.00  std::remove_reference<std::vector<Bomb, std::allocator<Bomb> >&>::type&& std::move<std::vector<Bomb, std::allocator<Bomb> >&>(std::vector<Bomb, std::allocator<Bomb> >&)
  0.00      9.90     0.00        1     0.00     0.00  std::remove_reference<std::vector<Player, std::allocator<Player> >&>::type&& std::move<std::vector<Player, std::allocator<Player> >&>(std::vector<Player, std::allocator<Player> >&)
  0.00      9.90     0.00        1     0.00     0.00  std::remove_reference<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&>::type&& std::move<std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&>(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&)
  0.00      9.90     0.00        1     0.00     0.00  std::remove_reference<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&>::type&& std::move<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&>(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)
  0.00      9.90     0.00        1     0.00     0.00  std::remove_reference<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&>::type&& std::move<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&)
  0.00      9.90     0.00        1     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > > >(__gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >)
  0.00      9.90     0.00        1     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >, Bomb>(__gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >, std::allocator<Bomb>&)
  0.00      9.90     0.00        1     0.00     0.00  std::iterator_traits<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*>::difference_type std::distance<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*)
  0.00      9.90     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 0.10% of 9.90 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     98.6    0.00    9.76                 main [1]
                0.00    9.72       1/1           Game::run() [2]
                0.00    0.03       1/1           Game::load(unsigned int) [198]
                0.00    0.01       1/1           Game::Game() [392]
-----------------------------------------------
                0.00    9.72       1/1           main [1]
[2]     98.2    0.00    9.72       1         Game::run() [2]
                0.00    9.45      22/22          Game::update() [3]
                0.03    0.24    6436/6436        Game::render() [36]
                0.00    0.00       1/1           MCTS::init(GameState&) [445]
                0.00    0.00    6436/6436        Game::processEvents() [446]
                0.00    0.00      22/22          MCTS::isInitialized() const [754]
-----------------------------------------------
                0.00    9.45      22/22          Game::run() [2]
[3]     95.5    0.00    9.45      22         Game::update() [3]
                0.07    9.38      22/22          MCTS::findBestAction() [4]
                0.00    0.00      22/235081      GameState::update() [9]
                0.00    0.00      22/449314      Player::play(Action, GameState&) [17]
                0.00    0.00      22/204412      std::vector<Player, std::allocator<Player> >::size() const [263]
                0.00    0.00      22/44          MCTS::nextSimulation(Action) [466]
                0.00    0.00      66/7380864     std::vector<Player, std::allocator<Player> >::operator[](unsigned long) [73]
                0.00    0.00      44/44          Player::getType() const [746]
                0.00    0.00      22/22          std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [760]
                0.00    0.00      22/22          std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [757]
                0.00    0.00      22/44          std::chrono::duration<double, std::ratio<1l, 1l> >::count() const [748]
-----------------------------------------------
                0.07    9.38      22/22          Game::update() [3]
[4]     95.5    0.07    9.38      22         MCTS::findBestAction() [4]
                0.11    4.24   44000/44000       defaultPolicy(GameState, int) [5]
                0.06    3.54   44000/44000       treePolicy(Node*) [6]
                0.03    0.88   44000/130422      GameState::GameState(GameState const&) [8]
                0.02    0.27   44000/87212       GameState::~GameState() [21]
                0.18    0.00   44000/44000       backpropagate(Node*, int) [50]
                0.05    0.00      22/22          log_tree(Node*, int) [124]
                0.00    0.00      22/335184      bestChild(Node*) [22]
                0.00    0.00      22/210340      std::vector<Node*, std::allocator<Node*> >::size() const [262]
                0.00    0.00      22/22          calculateWinPercentage(Node*) [753]
-----------------------------------------------
                0.11    4.24   44000/44000       MCTS::findBestAction() [4]
[5]     44.0    0.11    4.24   44000         defaultPolicy(GameState, int) [5]
                0.53    1.50  214211/235081      GameState::update() [9]
                0.09    1.12  406060/500576      getPossibleActions(GameState&) [10]
                0.03    0.86  406060/449270      getNewState(GameState&, Action, bool) [14]
                0.02    0.06  406060/500576      std::vector<Action, std::allocator<Action> >::~vector() [81]
                0.03    0.00  450060/829222      isTerminal(GameState const&, int) [132]
                0.02    0.00  406060/1001152     std::vector<Action, std::allocator<Action> >::size() const [173]
                0.00    0.00  406060/449270      std::vector<Action, std::allocator<Action> >::operator[](unsigned long) [587]
-----------------------------------------------
                0.06    3.54   44000/44000       MCTS::findBestAction() [4]
[6]     36.4    0.06    3.54   44000         treePolicy(Node*) [6]
                0.04    2.77   43210/43210       expand(Node*) [7]
                0.48    0.06  335162/335184      bestChild(Node*) [22]
                0.00    0.17  378372/378372      isFullyExpanded(Node*) [53]
                0.02    0.00  379162/829222      isTerminal(GameState const&, int) [132]
-----------------------------------------------
                0.04    2.77   43210/43210       treePolicy(Node*) [6]
[7]     28.3    0.04    2.77   43210         expand(Node*) [7]
                0.01    0.95   43210/43210       Node::Node(Action, GameState&, Node*) [15]
                0.03    0.87   43210/130422      GameState::GameState(GameState const&) [8]
                0.01    0.26   43210/87212       GameState::~GameState() [21]
                0.05    0.15   20848/235081      GameState::update() [9]
                0.00    0.14   43210/43210       std::vector<Node*, std::allocator<Node*> >::push_back(Node* const&) [65]
                0.01    0.12   43210/500576      getPossibleActions(GameState&) [10]
                0.00    0.09   43210/449270      getNewState(GameState&, Action, bool) [14]
                0.00    0.04   41291/41291       __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > > std::remove<__gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >, Action>(__gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >, __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >, Action const&) [185]
                0.00    0.03   41291/41291       std::vector<Action, std::allocator<Action> >::erase(__gnu_cxx::__normal_iterator<Action const*, std::vector<Action, std::allocator<Action> > >, __gnu_cxx::__normal_iterator<Action const*, std::vector<Action, std::allocator<Action> > >) [227]
                0.00    0.01   43210/500576      std::vector<Action, std::allocator<Action> >::~vector() [81]
                0.00    0.00   82582/1679469     std::vector<Action, std::allocator<Action> >::end() [119]
                0.00    0.00   43210/1001152     std::vector<Action, std::allocator<Action> >::size() const [173]
                0.00    0.00   84501/1595088     bool __gnu_cxx::operator!=<Node**, std::vector<Node*, std::allocator<Node*> > >(__gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > > const&, __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > > const&) [223]
                0.00    0.00   41291/82582       std::vector<Action, std::allocator<Action> >::begin() [442]
                0.00    0.00   43210/473168      std::vector<Node*, std::allocator<Node*> >::begin() [415]
                0.00    0.00   43210/473168      std::vector<Node*, std::allocator<Node*> >::end() [414]
                0.00    0.00   41291/1161716     __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::operator*() const [340]
                0.00    0.00   82582/82582       __gnu_cxx::__normal_iterator<Action const*, std::vector<Action, std::allocator<Action> > >::__normal_iterator<Action*>(__gnu_cxx::__normal_iterator<Action*, __gnu_cxx::__enable_if<std::__are_same<Action*, Action*>::__value, std::vector<Action, std::allocator<Action> > >::__type> const&) [659]
                0.00    0.00   43210/449270      std::vector<Action, std::allocator<Action> >::operator[](unsigned long) [587]
                0.00    0.00   41291/1161673     __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::operator++() [574]
-----------------------------------------------
                0.00    0.00       1/130422      MCTS::init(GameState&) [445]
                0.00    0.00       1/130422      Node::Node(GameState, Action, Node*) [450]
                0.03    0.87   43210/130422      expand(Node*) [7]
                0.03    0.87   43210/130422      Node::Node(Action, GameState&, Node*) [15]
                0.03    0.88   44000/130422      MCTS::findBestAction() [4]
[8]     27.3    0.09    2.62  130422         GameState::GameState(GameState const&) [8]
                0.05    1.18  130422/130422      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [11]
                0.04    0.45  130422/130423      Level::Level(Level const&) [24]
                0.01    0.45  130422/130423      std::vector<Player, std::allocator<Player> >::vector(std::vector<Player, std::allocator<Player> > const&) [25]
                0.03    0.42  130422/130422      std::vector<Bomb, std::allocator<Bomb> >::vector(std::vector<Bomb, std::allocator<Bomb> > const&) [26]
-----------------------------------------------
                0.00    0.00      22/235081      Game::update() [3]
                0.05    0.15   20848/235081      expand(Node*) [7]
                0.53    1.50  214211/235081      defaultPolicy(GameState, int) [5]
[9]     22.5    0.58    1.64  235081         GameState::update() [9]
                0.14    0.23   67523/67523       Bomb::explode(GameState&) [28]
                0.31    0.00 49116240/50448492     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [31]
                0.01    0.19   67523/67523       std::vector<Bomb, std::allocator<Bomb> >::erase(__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >) [44]
                0.17    0.00 25388748/27257823     std::vector<int, std::allocator<int> >::size() const [49]
                0.16    0.00 23727492/24364656     std::vector<int, std::allocator<int> >::operator[](unsigned long) [55]
                0.09    0.04  219467/219467      Bomb::changeTexture() [67]
                0.03    0.06  470162/470162      GameState::PlayerCheckBonus(Player&) [89]
                0.06    0.00  510270/510270      Player::isAlive() const [111]
                0.03    0.00 2350810/2545612     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [219]
                0.02    0.00   67523/67523       std::optional<int>::has_value() const [278]
                0.02    0.00 1047955/7380864     std::vector<Player, std::allocator<Player> >::operator[](unsigned long) [73]
                0.00    0.01   67523/154738      std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector() [194]
                0.01    0.00   67523/189449      std::vector<Bomb, std::allocator<Bomb> >::begin() [183]
                0.01    0.00  470771/2068770     std::vector<Bomb, std::allocator<Bomb> >::size() const [131]
                0.01    0.00 1299837/2510405     std::vector<Bomb, std::allocator<Bomb> >::operator[](unsigned long) [246]
                0.01    0.00  286381/286381      Bomb::getTimeLeft() const [353]
                0.01    0.00  469470/469474      std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::operator[](unsigned long) [351]
                0.01    0.00   67523/267604      __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >::operator+(long) const [180]
                0.01    0.00  219738/1184615     Bomb::getX() const [139]
                0.01    0.00   67523/265479      std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const [258]
                0.00    0.00  219738/461758      Bomb::getY() const [586]
                0.00    0.00  219467/219467      Bomb::update() [609]
                0.00    0.00   67523/67523       Bomb::getOwner() const [675]
                0.00    0.00   67523/67523       std::optional<int>::value() & [677]
                0.00    0.00   67523/67523       Player::addBomb() [673]
                0.00    0.00   67523/67523       __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >::__normal_iterator<Bomb*>(__gnu_cxx::__normal_iterator<Bomb*, __gnu_cxx::__enable_if<std::__are_same<Bomb*, Bomb*>::__value, std::vector<Bomb, std::allocator<Bomb> > >::__type> const&) [674]
-----------------------------------------------
                0.01    0.12   43210/500576      expand(Node*) [7]
                0.01    0.14   51306/500576      isFullyExpanded(Node*) [53]
                0.09    1.12  406060/500576      defaultPolicy(GameState, int) [5]
[10]    15.0    0.11    1.38  500576         getPossibleActions(GameState&) [10]
                0.24    0.47 2002304/2002304     canMoveInDirection(GameState&, int, int, int) [20]
                0.04    0.25 1514305/1514305     std::vector<Action, std::allocator<Action> >::push_back(Action&&) [34]
                0.04    0.24  500576/500576      std::vector<Action, std::allocator<Action> >::reserve(unsigned long) [35]
                0.03    0.05  500576/500576      std::vector<Action, std::allocator<Action> >::vector() [94]
                0.01    0.00  500576/513448      Player::getNumBombs() const [347]
                0.01    0.00  500576/7380864     std::vector<Player, std::allocator<Player> >::operator[](unsigned long) [73]
-----------------------------------------------
                0.05    1.18  130422/130422      GameState::GameState(GameState const&) [8]
[11]    12.4    0.05    1.18  130422         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [11]
                0.01    0.99  130422/130422      std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [12]
                0.01    0.10  130422/130422      std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [78]
                0.03    0.00  130422/217636      std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [154]
                0.01    0.01  130422/130422      __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > >, std::vector<int, std::allocator<int> > >::_S_select_on_copy(std::allocator<std::vector<int, std::allocator<int> > > const&) [289]
                0.01    0.01  130422/130422      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() const [309]
                0.00    0.01  130422/130422      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() const [423]
                0.00    0.00  130422/2545612     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [219]
                0.00    0.00  130422/130433      std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [630]
                0.00    0.00  130422/217647      std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [610]
-----------------------------------------------
                0.01    0.99  130422/130422      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [11]
[12]    10.1    0.01    0.99  130422         std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [12]
                0.03    0.96  130422/130422      std::vector<int, std::allocator<int> >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*) [13]
-----------------------------------------------
                0.03    0.96  130422/130422      std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [12]
[13]    10.0    0.03    0.96  130422         std::vector<int, std::allocator<int> >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*) [13]
