Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  1.59      0.55     0.01     6390     0.00     0.00  std::vector<std::pair<int, Action>, std::allocator<std::pair<int, Action> > >::_S_do_relocate(std::pair<int, Action>*, std::pair<int, Action>*, std::pair<int, Action>*, std::allocator<std::pair<int, Action> >&, std::integral_constant<bool, true>)
  1.59      0.56     0.01     6390     0.00     0.01  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::operator=(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&&)
  1.59      0.57     0.01     4304     0.00     0.00  std::allocator_traits<std::allocator<Flame> >::allocate(std::allocator<Flame>&, unsigned long)
  1.59      0.58     0.01     3766     0.00     0.00  Bomb::changeTexture()
  1.59      0.59     0.01     3762     0.00     0.00  Flame::Flame(int, int)
  1.59      0.60     0.01     3609     0.00     0.00  std::vector<Bomb, std::allocator<Bomb> >::begin()
  1.59      0.61     0.01     1249     0.01     0.01  Player::addBomb()
  1.59      0.62     0.01     1000     0.01     0.47  defaultPolicy(GameState, int)
  0.79      0.62     0.01    89112     0.00     0.00  std::vector<Action, std::allocator<Action> >::_S_relocate(Action*, Action*, Action*, std::allocator<Action>&)
  0.79      0.63     0.01    44556     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_M_allocate(unsigned long)
  0.00      0.63     0.00   274297     0.00     0.00  std::vector<Player, std::allocator<Player> >::operator[](unsigned long)
  0.00      0.63     0.00   267336     0.00     0.00  Action* std::__niter_base<Action*>(Action*)
  0.00      0.63     0.00   223317     0.00     0.00  operator new(unsigned long, void*)
  0.00      0.63     0.00   198104     0.00     0.00  Action&& std::forward<Action>(std::remove_reference<Action>::type&)
  0.00      0.63     0.00   197802     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const
  0.00      0.63     0.00   194727     0.00     0.00  std::vector<Action, std::allocator<Action> >::size() const
  0.00      0.63     0.00   193218     0.00     0.00  __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >::__normal_iterator(Action* const&)
  0.00      0.63     0.00   192138     0.00     0.00  __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >::base() const
  0.00      0.63     0.00   189572     0.00     0.00  Player::getX() const
  0.00      0.63     0.00   170562     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.63     0.00   136916     0.00     0.00  __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >::base() const
  0.00      0.63     0.00   133668     0.00     0.00  __gnu_cxx::new_allocator<Action>::_M_max_size() const
  0.00      0.63     0.00   113879     0.00     0.00  unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.63     0.00   106365     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_M_get_Tp_allocator()
  0.00      0.63     0.00    98901     0.00     0.00  bool __gnu_cxx::operator!=<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&)
  0.00      0.63     0.00    96609     0.00     0.00  std::vector<Action, std::allocator<Action> >::end()
  0.00      0.63     0.00    89112     0.00     0.00  __gnu_cxx::new_allocator<Action>::max_size() const
  0.00      0.63     0.00    89112     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_M_get_Tp_allocator() const
  0.00      0.63     0.00    89112     0.00     0.00  std::allocator_traits<std::allocator<Action> >::max_size(std::allocator<Action> const&)
  0.00      0.63     0.00    89112     0.00     0.00  std::vector<Action, std::allocator<Action> >::_S_max_size(std::allocator<Action> const&)
  0.00      0.63     0.00    89112     0.00     0.00  std::vector<Action, std::allocator<Action> >::_S_do_relocate(Action*, Action*, Action*, std::allocator<Action>&, std::integral_constant<bool, true>)
  0.00      0.63     0.00    89112     0.00     0.00  Action* std::__relocate_a<Action*, Action*, std::allocator<Action> >(Action*, Action*, Action*, std::allocator<Action>&)
  0.00      0.63     0.00    89112     0.00     0.00  std::enable_if<std::__is_bitwise_relocatable<Action, void>::value, Action*>::type std::__relocate_a_1<Action, Action>(Action*, Action*, Action*, std::allocator<Action>&)
  0.00      0.63     0.00    89036     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&)
  0.00      0.63     0.00    89013     0.00     0.00  void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.63     0.00    89010     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator++()
  0.00      0.63     0.00    89010     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator*() const
  0.00      0.63     0.00    81504     0.00     0.00  void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.63     0.00    80446     0.00     0.00  __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::base() const
  0.00      0.63     0.00    69123     0.00     0.00  Level::isEmpty(int, int)
  0.00      0.63     0.00    68454     0.00     0.00  bool __gnu_cxx::operator!=<Player*, std::vector<Player, std::allocator<Player> > >(__gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > > const&, __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > > const&)
  0.00      0.63     0.00    61059     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_M_deallocate(Action*, unsigned long)
  0.00      0.63     0.00    59348     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const
  0.00      0.63     0.00    59342     0.00     0.00  __gnu_cxx::__normal_iterator<Player const*, std::vector<Player, std::allocator<Player> > >::base() const
  0.00      0.63     0.00    56939     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.63     0.00    52764     0.00     0.00  __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >::operator*() const
  0.00      0.63     0.00    49053     0.00     0.00  void __gnu_cxx::new_allocator<Action>::construct<Action, Action>(Action*, Action&&)
  0.00      0.63     0.00    49053     0.00     0.00  __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >::operator-(long) const
  0.00      0.63     0.00    49053     0.00     0.00  void std::allocator_traits<std::allocator<Action> >::construct<Action, Action>(std::allocator<Action>&, Action*, Action&&)
  0.00      0.63     0.00    49053     0.00     0.00  Action& std::vector<Action, std::allocator<Action> >::emplace_back<Action>(Action&&)
  0.00      0.63     0.00    49053     0.00     0.00  std::vector<Action, std::allocator<Action> >::back()
  0.00      0.63     0.00    49053     0.00     0.00  std::vector<Action, std::allocator<Action> >::push_back(Action&&)
  0.00      0.63     0.00    48333     0.00     0.00  sf::Drawable::~Drawable()
  0.00      0.63     0.00    48260     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_M_get_Tp_allocator()
  0.00      0.63     0.00    46870     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator()
  0.00      0.63     0.00    46626     0.00     0.00  __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >::difference_type __gnu_cxx::operator-<Action*, std::vector<Action, std::allocator<Action> > >(__gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > > const&, __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > > const&)
  0.00      0.63     0.00    46056     0.00     0.00  std::vector<Action, std::allocator<Action> >::begin()
  0.00      0.63     0.00    45945     0.00     0.00  sf::Sprite::~Sprite()
  0.00      0.63     0.00    45644     0.00     0.00  __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >::__normal_iterator(Player* const&)
  0.00      0.63     0.00    45638     0.00     0.00  __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >::operator*() const
  0.00      0.63     0.00    45636     0.00     0.00  __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >::operator++()
  0.00      0.63     0.00    45293     0.00     0.00  std::vector<Bomb, std::allocator<Bomb> >::size() const
  0.00      0.63     0.00    44556     0.00     0.00  __gnu_cxx::new_allocator<Action>::deallocate(Action*, unsigned long)
  0.00      0.63     0.00    44556     0.00     0.00  __gnu_cxx::new_allocator<Action>::allocate(unsigned long, void const*)
  0.00      0.63     0.00    44556     0.00     0.00  std::vector<Action, std::allocator<Action> >::_M_check_len(unsigned long, char const*) const
  0.00      0.63     0.00    44556     0.00     0.00  std::allocator_traits<std::allocator<Action> >::deallocate(std::allocator<Action>&, Action*, unsigned long)
  0.00      0.63     0.00    44556     0.00     0.00  std::allocator_traits<std::allocator<Action> >::allocate(std::allocator<Action>&, unsigned long)
  0.00      0.63     0.00    42910     0.00     0.00  __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >::base() const
  0.00      0.63     0.00    42852     0.00     0.00  sf::Transformable::Transformable(sf::Transformable const&)
  0.00      0.63     0.00    42852     0.00     0.00  sf::Drawable::Drawable(sf::Drawable const&)
  0.00      0.63     0.00    41644     0.00     0.00  std::vector<Bomb, std::allocator<Bomb> >::operator[](unsigned long)
  0.00      0.63     0.00    41449     0.00     0.00  std::_Vector_base<Bomb, std::allocator<Bomb> >::_M_get_Tp_allocator()
  0.00      0.63     0.00    38659     0.00     0.00  bool __gnu_cxx::operator!=<Node**, std::vector<Node*, std::allocator<Node*> > >(__gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > > const&, __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > > const&)
  0.00      0.63     0.00    38591     0.00     0.00  std::_Vector_base<Bonus, std::allocator<Bonus> >::_M_get_Tp_allocator()
  0.00      0.63     0.00    38340     0.00     0.00  std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_impl_data const&)
  0.00      0.63     0.00    38340     0.00     0.00  std::_Vector_base<Bonus, std::allocator<Bonus> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<Bonus, std::allocator<Bonus> >::_Vector_impl_data const&)
  0.00      0.63     0.00    38340     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<Flame, std::allocator<Flame> >::_Vector_impl_data const&)
  0.00      0.63     0.00    38340     0.00     0.00  std::_Vector_base<Player, std::allocator<Player> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<Player, std::allocator<Player> >::_Vector_impl_data const&)
  0.00      0.63     0.00    38340     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_M_copy_data(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data const&)
  0.00      0.63     0.00    38131     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator()
  0.00      0.63     0.00    38072     0.00     0.00  std::pair<int, Action>&& std::forward<std::pair<int, Action> >(std::remove_reference<std::pair<int, Action> >::type&)
  0.00      0.63     0.00    37894     0.00     0.00  Player* std::__addressof<Player>(Player&)
  0.00      0.63     0.00    37819     0.00     0.00  sf::Sprite::Sprite(sf::Sprite const&)
  0.00      0.63     0.00    32980     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int, int> >::~new_allocator()
  0.00      0.63     0.00    32564     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      0.63     0.00    32564     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int, int> >::new_allocator(__gnu_cxx::new_allocator<std::pair<int, int> > const&)
  0.00      0.63     0.00    32564     0.00     0.00  std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      0.63     0.00    32562     0.00     0.00  __gnu_cxx::new_allocator<Player>::new_allocator(__gnu_cxx::new_allocator<Player> const&)
  0.00      0.63     0.00    32562     0.00     0.00  std::allocator<Player>::allocator(std::allocator<Player> const&)
  0.00      0.63     0.00    32560     0.00     0.00  __gnu_cxx::new_allocator<Bomb>::new_allocator(__gnu_cxx::new_allocator<Bomb> const&)
  0.00      0.63     0.00    32560     0.00     0.00  __gnu_cxx::new_allocator<Bonus>::new_allocator(__gnu_cxx::new_allocator<Bonus> const&)
  0.00      0.63     0.00    32560     0.00     0.00  __gnu_cxx::new_allocator<Flame>::new_allocator(__gnu_cxx::new_allocator<Flame> const&)
  0.00      0.63     0.00    32560     0.00     0.00  std::allocator<Bomb>::allocator(std::allocator<Bomb> const&)
  0.00      0.63     0.00    31731     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~new_allocator()
  0.00      0.63     0.00    31731     0.00     0.00  std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~allocator()
  0.00      0.63     0.00    31729     0.00     0.00  __gnu_cxx::new_allocator<Player>::~new_allocator()
  0.00      0.63     0.00    31729     0.00     0.00  std::allocator<Player>::~allocator()
  0.00      0.63     0.00    31728     0.00     0.00  __gnu_cxx::new_allocator<Bomb>::~new_allocator()
  0.00      0.63     0.00    31727     0.00     0.00  __gnu_cxx::new_allocator<Bonus>::~new_allocator()
  0.00      0.63     0.00    31727     0.00     0.00  __gnu_cxx::new_allocator<Flame>::~new_allocator()
  0.00      0.63     0.00    31727     0.00     0.00  std::allocator<Bonus>::~allocator()
  0.00      0.63     0.00    31727     0.00     0.00  std::allocator<Flame>::~allocator()
  0.00      0.63     0.00    31038     0.00     0.00  std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&)
  0.00      0.63     0.00    30313     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.63     0.00    29674     0.00     0.00  bool __gnu_cxx::operator!=<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&)
  0.00      0.63     0.00    29064     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.63     0.00    29063     0.00     0.00  std::_Vector_base<Player, std::allocator<Player> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.63     0.00    29062     0.00     0.00  std::_Vector_base<Bonus, std::allocator<Bonus> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.63     0.00    29062     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.63     0.00    28543     0.00     0.00  __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::operator++()
  0.00      0.63     0.00    28543     0.00     0.00  __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::operator*() const
  0.00      0.63     0.00    27274     0.00     0.00  __gnu_cxx::__normal_iterator<Flame const*, std::vector<Flame, std::allocator<Flame> > >::base() const
  0.00      0.63     0.00    26146     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const
  0.00      0.63     0.00    23782     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() const
  0.00      0.63     0.00    23565     0.00     0.00  std::pair<int, Action>* std::__addressof<std::pair<int, Action> >(std::pair<int, Action>&)
  0.00      0.63     0.00    23042     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_M_get_Tp_allocator() const
  0.00      0.63     0.00    22822     0.00     0.00  std::vector<Player, std::allocator<Player> >::end()
  0.00      0.63     0.00    22820     0.00     0.00  std::vector<Player, std::allocator<Player> >::begin()
  0.00      0.63     0.00    22763     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const
  0.00      0.63     0.00    22500     0.00     0.00  std::pair<int, int>* std::__niter_base<std::pair<int, int>*>(std::pair<int, int>*)
  0.00      0.63     0.00    21796     0.00     0.00  __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::__normal_iterator(Node** const&)
  0.00      0.63     0.00    21440     0.00     0.00  Bomb::getX() const
  0.00      0.63     0.00    21141     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int, int> >::_M_max_size() const
  0.00      0.63     0.00    21079     0.00     0.00  Bomb* std::__addressof<Bomb>(Bomb&)
  0.00      0.63     0.00    21031     0.00     0.00  __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >::__normal_iterator(Bomb const* const&)
  0.00      0.63     0.00    20724     0.00     0.00  __gnu_cxx::__normal_iterator<Flame const*, std::vector<Flame, std::allocator<Flame> > >::__normal_iterator(Flame const* const&)
  0.00      0.63     0.00    20616     0.00     0.00  __gnu_cxx::__normal_iterator<Flame*, std::vector<Flame, std::allocator<Flame> > >::__normal_iterator(Flame* const&)
