Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.17     0.00    54981     0.00     0.00  Level::isEmpty(int, int)
  0.00      0.17     0.00    50548     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_M_deallocate(Action*, unsigned long)
  0.00      0.17     0.00    48003     0.00     0.00  bool __gnu_cxx::operator!=<Node**, std::vector<Node*, std::allocator<Node*> > >(__gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > > const&, __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > > const&)
  0.00      0.17     0.00    42923     0.00     0.00  __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >::operator*() const
  0.00      0.17     0.00    41979     0.00     0.00  std::remove_reference<Action&>::type&& std::move<Action&>(Action&)
  0.00      0.17     0.00    41742     0.00     0.00  void __gnu_cxx::new_allocator<Action>::construct<Action, Action>(Action*, Action&&)
  0.00      0.17     0.00    41742     0.00     0.00  __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >::operator-(long) const
  0.00      0.17     0.00    41742     0.00     0.00  void std::allocator_traits<std::allocator<Action> >::construct<Action, Action>(std::allocator<Action>&, Action*, Action&&)
  0.00      0.17     0.00    41742     0.00     0.00  Action& std::vector<Action, std::allocator<Action> >::emplace_back<Action>(Action&&)
  0.00      0.17     0.00    41742     0.00     0.00  std::vector<Action, std::allocator<Action> >::back()
  0.00      0.17     0.00    41742     0.00     0.00  std::vector<Action, std::allocator<Action> >::push_back(Action&&)
  0.00      0.17     0.00    40386     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.17     0.00    37673     0.00     0.00  __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >::difference_type __gnu_cxx::operator-<Action*, std::vector<Action, std::allocator<Action> > >(__gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > > const&, __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > > const&)
  0.00      0.17     0.00    37498     0.00     0.00  std::vector<Action, std::allocator<Action> >::begin()
  0.00      0.17     0.00    37440     0.00     0.00  __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >::__normal_iterator(Player* const&)
  0.00      0.17     0.00    37432     0.00     0.00  __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >::operator++()
  0.00      0.17     0.00    37020     0.00     0.00  __gnu_cxx::new_allocator<Action>::deallocate(Action*, unsigned long)
  0.00      0.17     0.00    37020     0.00     0.00  __gnu_cxx::new_allocator<Action>::allocate(unsigned long, void const*)
  0.00      0.17     0.00    37020     0.00     0.00  std::vector<Action, std::allocator<Action> >::_M_check_len(unsigned long, char const*) const
  0.00      0.17     0.00    37020     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_M_allocate(unsigned long)
  0.00      0.17     0.00    37020     0.00     0.00  std::allocator_traits<std::allocator<Action> >::deallocate(std::allocator<Action>&, Action*, unsigned long)
  0.00      0.17     0.00    37020     0.00     0.00  std::allocator_traits<std::allocator<Action> >::allocate(std::allocator<Action>&, unsigned long)
  0.00      0.17     0.00    37020     0.00     0.00  void std::vector<Action, std::allocator<Action> >::_M_realloc_insert<Action>(__gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >, Action&&)
  0.00      0.17     0.00    36138     0.00     0.00  __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::operator++()
  0.00      0.17     0.00    36138     0.00     0.00  __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::operator*() const
  0.00      0.17     0.00    34291     0.00     0.00  bool __gnu_cxx::operator!=<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&)
  0.00      0.17     0.00    30887     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&)
  0.00      0.17     0.00    30864     0.00     0.00  void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.17     0.00    30861     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator++()
  0.00      0.17     0.00    30861     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator*() const
  0.00      0.17     0.00    28566     0.00     0.00  void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.17     0.00    24202     0.00     0.00  __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::__normal_iterator(Node** const&)
  0.00      0.17     0.00    23488     0.00     0.00  fast_log::log(float) const
  0.00      0.17     0.00    22291     0.00     0.00  std::vector<Bomb, std::allocator<Bomb> >::size() const
  0.00      0.17     0.00    20582     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const
  0.00      0.17     0.00    20576     0.00     0.00  __gnu_cxx::__normal_iterator<Player const*, std::vector<Player, std::allocator<Player> > >::base() const
  0.00      0.17     0.00    20375     0.00     0.00  sf::Drawable::~Drawable()
  0.00      0.17     0.00    18720     0.00     0.00  std::vector<Player, std::allocator<Player> >::end()
  0.00      0.17     0.00    18718     0.00     0.00  std::vector<Player, std::allocator<Player> >::begin()
  0.00      0.17     0.00    17180     0.00     0.00  std::vector<Bomb, std::allocator<Bomb> >::operator[](unsigned long)
  0.00      0.17     0.00    16275     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_M_get_Tp_allocator()
  0.00      0.17     0.00    15883     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator()
  0.00      0.17     0.00    15633     0.00     0.00  sf::Transformable::Transformable(sf::Transformable const&)
  0.00      0.17     0.00    15633     0.00     0.00  sf::Drawable::Drawable(sf::Drawable const&)
  0.00      0.17     0.00    15020     0.00     0.00  isTerminal(GameState const&, int)
  0.00      0.17     0.00    14411     0.00     0.00  std::_Vector_base<Bomb, std::allocator<Bomb> >::_M_get_Tp_allocator()
  0.00      0.17     0.00    14088     0.00     0.00  Player::getNumBombs() const
  0.00      0.17     0.00    13767     0.00     0.00  void std::_Destroy_aux<true>::__destroy<Action*>(Action*, Action*)
  0.00      0.17     0.00    13767     0.00     0.00  void std::_Destroy<Action*>(Action*, Action*)
  0.00      0.17     0.00    13767     0.00     0.00  void std::_Destroy<Action*, Action>(Action*, Action*, std::allocator<Action>&)
  0.00      0.17     0.00    13659     0.00     0.00  std::_Vector_base<Bonus, std::allocator<Bonus> >::_M_get_Tp_allocator()
  0.00      0.17     0.00    13630     0.00     0.00  __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >::base() const
  0.00      0.17     0.00    13535     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator()
  0.00      0.17     0.00    13529     0.00     0.00  std::_Vector_base<Player, std::allocator<Player> >::_M_get_Tp_allocator()
  0.00      0.17     0.00    13528     0.00     0.00  __gnu_cxx::new_allocator<Action>::new_allocator()
  0.00      0.17     0.00    13528     0.00     0.00  __gnu_cxx::new_allocator<Action>::~new_allocator()
  0.00      0.17     0.00    13528     0.00     0.00  std::allocator<Action>::allocator()
  0.00      0.17     0.00    13528     0.00     0.00  std::allocator<Action>::~allocator()
  0.00      0.17     0.00    13528     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_Vector_impl::_Vector_impl()
  0.00      0.17     0.00    13528     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_Vector_impl::~_Vector_impl()
  0.00      0.17     0.00    13528     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.17     0.00    13528     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_Vector_base()
  0.00      0.17     0.00    13528     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::~_Vector_base()
  0.00      0.17     0.00    13528     0.00     0.00  std::vector<Action, std::allocator<Action> >::vector()
  0.00      0.17     0.00    13528     0.00     0.00  std::vector<Action, std::allocator<Action> >::~vector()
  0.00      0.17     0.00    13208     0.00     0.00  Player* std::__addressof<Player>(Player&)
  0.00      0.17     0.00    12936     0.00     0.00  __gnu_cxx::__normal_iterator<Flame const*, std::vector<Flame, std::allocator<Flame> > >::base() const
  0.00      0.17     0.00    12554     0.00     0.00  std::vector<Node*, std::allocator<Node*> >::size() const
  0.00      0.17     0.00    12228     0.00     0.00  Bomb::getX() const
  0.00      0.17     0.00    12195     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int, int> >::~new_allocator()
  0.00      0.17     0.00    12195     0.00     0.00  std::allocator<std::pair<int, int> >::~allocator()
  0.00      0.17     0.00    12113     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      0.17     0.00    12113     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int, int> >::new_allocator(__gnu_cxx::new_allocator<std::pair<int, int> > const&)
  0.00      0.17     0.00    12113     0.00     0.00  std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      0.17     0.00    12113     0.00     0.00  std::allocator<std::pair<int, int> >::allocator(std::allocator<std::pair<int, int> > const&)
  0.00      0.17     0.00    12111     0.00     0.00  __gnu_cxx::new_allocator<Player>::new_allocator(__gnu_cxx::new_allocator<Player> const&)
  0.00      0.17     0.00    12111     0.00     0.00  std::allocator<Player>::allocator(std::allocator<Player> const&)
  0.00      0.17     0.00    12109     0.00     0.00  __gnu_cxx::new_allocator<Bomb>::new_allocator(__gnu_cxx::new_allocator<Bomb> const&)
  0.00      0.17     0.00    12109     0.00     0.00  __gnu_cxx::new_allocator<Bonus>::new_allocator(__gnu_cxx::new_allocator<Bonus> const&)
  0.00      0.17     0.00    12109     0.00     0.00  __gnu_cxx::new_allocator<Flame>::new_allocator(__gnu_cxx::new_allocator<Flame> const&)
  0.00      0.17     0.00    12109     0.00     0.00  std::allocator<Bomb>::allocator(std::allocator<Bomb> const&)
  0.00      0.17     0.00    12109     0.00     0.00  std::allocator<Bonus>::allocator(std::allocator<Bonus> const&)
  0.00      0.17     0.00    12109     0.00     0.00  std::allocator<Flame>::allocator(std::allocator<Flame> const&)
  0.00      0.17     0.00    12101     0.00     0.00  std::vector<Node*, std::allocator<Node*> >::end()
  0.00      0.17     0.00    12101     0.00     0.00  std::vector<Node*, std::allocator<Node*> >::begin()
  0.00      0.17     0.00    11859     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~new_allocator()
  0.00      0.17     0.00    11859     0.00     0.00  std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~allocator()
  0.00      0.17     0.00    11857     0.00     0.00  __gnu_cxx::new_allocator<Player>::~new_allocator()
  0.00      0.17     0.00    11857     0.00     0.00  std::allocator<Player>::~allocator()
  0.00      0.17     0.00    11856     0.00     0.00  __gnu_cxx::new_allocator<Bomb>::~new_allocator()
  0.00      0.17     0.00    11856     0.00     0.00  std::allocator<Bomb>::~allocator()
  0.00      0.17     0.00    11855     0.00     0.00  __gnu_cxx::new_allocator<Bonus>::~new_allocator()
  0.00      0.17     0.00    11855     0.00     0.00  __gnu_cxx::new_allocator<Flame>::~new_allocator()
  0.00      0.17     0.00    11855     0.00     0.00  std::allocator<Bonus>::~allocator()
  0.00      0.17     0.00    11855     0.00     0.00  std::allocator<Flame>::~allocator()
  0.00      0.17     0.00    11609     0.00     0.00  isFullyExpanded(Node*)
  0.00      0.17     0.00    11290     0.00     0.00  int& std::forward<int&>(std::remove_reference<int&>::type&)
  0.00      0.17     0.00    10288     0.00     0.00  bool __gnu_cxx::operator!=<Player const*, std::vector<Player, std::allocator<Player> > >(__gnu_cxx::__normal_iterator<Player const*, std::vector<Player, std::allocator<Player> > > const&, __gnu_cxx::__normal_iterator<Player const*, std::vector<Player, std::allocator<Player> > > const&)
  0.00      0.17     0.00     9996     0.00     0.00  std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_impl_data const&)
  0.00      0.17     0.00     9996     0.00     0.00  std::_Vector_base<Bonus, std::allocator<Bonus> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<Bonus, std::allocator<Bonus> >::_Vector_impl_data const&)
  0.00      0.17     0.00     9996     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<Flame, std::allocator<Flame> >::_Vector_impl_data const&)
  0.00      0.17     0.00     9996     0.00     0.00  std::_Vector_base<Player, std::allocator<Player> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<Player, std::allocator<Player> >::_Vector_impl_data const&)
  0.00      0.17     0.00     9996     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_M_copy_data(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data const&)
  0.00      0.17     0.00     9996     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_M_copy_data(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data const&)
  0.00      0.17     0.00     9907     0.00     0.00  std::pair<int, Action>&& std::forward<std::pair<int, Action> >(std::remove_reference<std::pair<int, Action> >::type&)
  0.00      0.17     0.00     9899     0.00     0.00  std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&)
  0.00      0.17     0.00     9070     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const
  0.00      0.17     0.00     8767     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.17     0.00     8552     0.00     0.00  Flame* std::__addressof<Flame>(Flame&)
  0.00      0.17     0.00     8431     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.17     0.00     8430     0.00     0.00  std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.17     0.00     8430     0.00     0.00  std::_Vector_base<Player, std::allocator<Player> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.17     0.00     8429     0.00     0.00  std::_Vector_base<Bonus, std::allocator<Bonus> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.17     0.00     8429     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.17     0.00     8109     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long)
  0.00      0.17     0.00     7812     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const
  0.00      0.17     0.00     7678     0.00     0.00  void std::_Destroy_aux<false>::__destroy<Flame*>(Flame*, Flame*)
  0.00      0.17     0.00     7678     0.00     0.00  void std::_Destroy<Flame*>(Flame*, Flame*)
  0.00      0.17     0.00     7678     0.00     0.00  void std::_Destroy<Flame*, Flame>(Flame*, Flame*, std::allocator<Flame>&)
  0.00      0.17     0.00     7474     0.00     0.00  __gnu_cxx::__normal_iterator<Bonus const*, std::vector<Bonus, std::allocator<Bonus> > >::base() const
  0.00      0.17     0.00     7196     0.00     0.00  __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >::__normal_iterator(Bomb const* const&)
  0.00      0.17     0.00     7119     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() const
  0.00      0.17     0.00     7098     0.00     0.00  void std::_Destroy_aux<true>::__destroy<std::pair<int, int>*>(std::pair<int, int>*, std::pair<int, int>*)
  0.00      0.17     0.00     7098     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::~_Vector_impl()
  0.00      0.17     0.00     7098     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~_Vector_base()
  0.00      0.17     0.00     7098     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector()
  0.00      0.17     0.00     7098     0.00     0.00  void std::_Destroy<std::pair<int, int>*>(std::pair<int, int>*, std::pair<int, int>*)
  0.00      0.17     0.00     7098     0.00     0.00  void std::_Destroy<std::pair<int, int>*, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&)
  0.00      0.17     0.00     7057     0.00     0.00  void std::_Destroy_aux<false>::__destroy<Bomb*>(Bomb*, Bomb*)
  0.00      0.17     0.00     7057     0.00     0.00  std::_Vector_base<Bomb, std::allocator<Bomb> >::_M_deallocate(Bomb*, unsigned long)
  0.00      0.17     0.00     7057     0.00     0.00  void std::_Destroy<Bomb*>(Bomb*, Bomb*)
  0.00      0.17     0.00     7057     0.00     0.00  void std::_Destroy<Bomb*, Bomb>(Bomb*, Bomb*, std::allocator<Bomb>&)
  0.00      0.17     0.00     7029     0.00     0.00  __gnu_cxx::__normal_iterator<Flame const*, std::vector<Flame, std::allocator<Flame> > >::__normal_iterator(Flame const* const&)
  0.00      0.17     0.00     6931     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_M_get_Tp_allocator() const
  0.00      0.17     0.00     6862     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int> const* const&)
  0.00      0.17     0.00     6861     0.00     0.00  __gnu_cxx::__normal_iterator<Bonus const*, std::vector<Bonus, std::allocator<Bonus> > >::__normal_iterator(Bonus const* const&)
  0.00      0.17     0.00     6860     0.00     0.00  __gnu_cxx::__normal_iterator<Player const*, std::vector<Player, std::allocator<Player> > >::__normal_iterator(Player const* const&)
  0.00      0.17     0.00     6860     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::__normal_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const* const&)
  0.00      0.17     0.00     6860     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator++()
  0.00      0.17     0.00     6860     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const
  0.00      0.17     0.00     6860     0.00     0.00  void std::_Construct<std::pair<int, int>, std::pair<int, int> const&>(std::pair<int, int>*, std::pair<int, int> const&)
