Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  1.02      0.46     0.01    38628     0.00     0.00  Flame* std::__addressof<Flame>(Flame&)
  1.02      0.47     0.01    38580     0.00     0.00  Player::getNumBombs() const
  1.02      0.48     0.01    36956     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_Vector_impl::~_Vector_impl()
  1.02      0.49     0.01    34511     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_M_get_Tp_allocator()
  1.02      0.50     0.01    21064     0.00     0.00  void std::_Destroy<Flame>(Flame*)
  1.02      0.51     0.01    20822     0.00     0.00  std::vector<Flame, std::allocator<Flame> >::end()
  1.02      0.52     0.01    19588     0.00     0.00  std::allocator_traits<std::allocator<std::pair<int, int> > >::max_size(std::allocator<std::pair<int, int> > const&)
  1.02      0.53     0.01    19588     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&)
  1.02      0.54     0.01    19476     0.00     0.00  isFullyExpanded(Node*)
  1.02      0.55     0.01    18726     0.00     0.00  __gnu_cxx::new_allocator<Flame>::new_allocator(__gnu_cxx::new_allocator<Flame> const&)
  1.02      0.56     0.01    17486     0.00     0.01  Player::play(Action, GameState&)
  1.02      0.57     0.01    16621     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator()
  1.02      0.58     0.01    15330     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_M_allocate(unsigned long)
  1.02      0.59     0.01    11936     0.00     0.00  std::allocator_traits<std::allocator<Flame> >::max_size(std::allocator<Flame> const&)
  1.02      0.60     0.01    11936     0.00     0.00  Flame* std::uninitialized_copy<Flame const*, Flame*>(Flame const*, Flame const*, Flame*)
  1.02      0.61     0.01    11936     0.00     0.00  Flame* std::__uninitialized_move_if_noexcept_a<Flame*, Flame*, std::allocator<Flame> >(Flame*, Flame*, Flame*, std::allocator<Flame>&)
  1.02      0.62     0.01    10509     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::~_Vector_impl()
  1.02      0.63     0.01     9855     0.00     0.00  Flame::Flame(Flame&&)
  1.02      0.64     0.01     9855     0.00     0.00  void __gnu_cxx::new_allocator<Flame>::construct<Flame, Flame>(Flame*, Flame&&)
  1.02      0.65     0.01     9855     0.00     0.00  void std::allocator_traits<std::allocator<Flame> >::construct<Flame, Flame>(std::allocator<Flame>&, Flame*, Flame&&)
  1.02      0.66     0.01     9507     0.00     0.00  std::vector<Bomb, std::allocator<Bomb> >::end()
  1.02      0.67     0.01     9364     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&)
  1.02      0.68     0.01     9363     0.00     0.01  Level::Level(Level const&)
  1.02      0.69     0.01     9363     0.00     0.00  Player* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Player const*, std::vector<Player, std::allocator<Player> > >, Player*>(__gnu_cxx::__normal_iterator<Player const*, std::vector<Player, std::allocator<Player> > >, __gnu_cxx::__normal_iterator<Player const*, std::vector<Player, std::allocator<Player> > >, Player*)
  1.02      0.70     0.01     9363     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  1.02      0.71     0.01     9362     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_M_create_storage(unsigned long)
  1.02      0.72     0.01     9362     0.00     0.00  std::vector<Bomb, std::allocator<Bomb> >::vector(std::vector<Bomb, std::allocator<Bomb> > const&)
  1.02      0.73     0.01     9362     0.00     0.00  Flame* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Flame const*, std::vector<Flame, std::allocator<Flame> > >, Flame*>(__gnu_cxx::__normal_iterator<Flame const*, std::vector<Flame, std::allocator<Flame> > >, __gnu_cxx::__normal_iterator<Flame const*, std::vector<Flame, std::allocator<Flame> > >, Flame*)
  1.02      0.74     0.01     8947     0.00     0.00  Bomb::Bomb(Bomb const&)
  1.02      0.75     0.01     8947     0.00     0.00  void std::_Construct<Bomb, Bomb const&>(Bomb*, Bomb const&)
  1.02      0.76     0.01     7246     0.00     0.00  void std::_Destroy_aux<false>::__destroy<Player*>(Player*, Player*)
  1.02      0.77     0.01     7244     0.00     0.00  std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_impl::~_Vector_impl()
  1.02      0.78     0.01     7244     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector()
  1.02      0.79     0.01     7243     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_Vector_impl::~_Vector_impl()
  1.02      0.80     0.01     7243     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::~_Vector_base()
  1.02      0.81     0.01     6497     0.00     0.00  unsigned int const* std::__addressof<unsigned int const>(unsigned int const&)
  1.02      0.82     0.01     5968     0.00     0.02  void std::vector<Flame, std::allocator<Flame> >::_M_realloc_insert<Flame>(__gnu_cxx::__normal_iterator<Flame*, std::vector<Flame, std::allocator<Flame> > >, Flame&&)
  1.02      0.83     0.01     4046     0.00     0.00  std::vector<Node*, std::allocator<Node*> >::_S_do_relocate(Node**, Node**, Node**, std::allocator<Node*>&, std::integral_constant<bool, true>)
  1.02      0.84     0.01     4030     0.00     0.00  std::vector<Bomb, std::allocator<Bomb> >::_S_max_size(std::allocator<Bomb> const&)
  1.02      0.85     0.01     2602     0.00     0.03  std::vector<Bomb, std::allocator<Bomb> >::push_back(Bomb&&)
  1.02      0.86     0.01     2121     0.00     0.00  std::vector<Node*, std::allocator<Node*> >::vector()
  1.02      0.87     0.01     2023     0.00     0.00  __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::difference_type __gnu_cxx::operator-<Node**, std::vector<Node*, std::allocator<Node*> > >(__gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > > const&, __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > > const&)
  1.02      0.88     0.01     2023     0.00     0.00  std::_Vector_base<Node*, std::allocator<Node*> >::_M_deallocate(Node**, unsigned long)
  1.02      0.89     0.01     1756     0.01     0.01  std::vector<Action, std::allocator<Action> >::_M_erase(__gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >, __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >)
  1.02      0.90     0.01     1625     0.01     0.01  Bomb* std::__copy_move_a2<true, Bomb*, Bomb*>(Bomb*, Bomb*, Bomb*)
  1.02      0.91     0.01     1624     0.01     0.01  Player::draw(sf::RenderWindow&, int)
  1.02      0.92     0.01      812     0.01     0.06  Game::render()
  1.02      0.93     0.01      812     0.01     0.02  Level::draw(sf::RenderWindow&, int)
  1.02      0.94     0.01        3     3.33   305.66  MCTS::findBestAction()
  1.02      0.95     0.01                             _init
  0.51      0.95     0.01   138105     0.00     0.00  bool __gnu_cxx::operator!=<Player*, std::vector<Player, std::allocator<Player> > >(__gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > > const&, __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > > const&)
  0.51      0.96     0.01    66071     0.00     0.00  Bomb::getX() const
  0.51      0.96     0.01    35972     0.00     0.00  __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::operator*() const
  0.51      0.97     0.01    15643     0.00     0.00  Bomb::getY() const
  0.51      0.97     0.01     2602     0.00     0.00  __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >::operator-(long) const
  0.51      0.98     0.01       10     0.50     0.50  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__relocate_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
  0.00      0.98     0.00   631370     0.00     0.00  std::vector<Player, std::allocator<Player> >::operator[](unsigned long)
  0.00      0.98     0.00   574494     0.00     0.00  Action* std::__niter_base<Action*>(Action*)
  0.00      0.98     0.00   442736     0.00     0.00  Player::getX() const
  0.00      0.98     0.00   419952     0.00     0.00  std::vector<Action, std::allocator<Action> >::size() const
  0.00      0.98     0.00   413864     0.00     0.00  __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >::__normal_iterator(Action* const&)
  0.00      0.98     0.00   287247     0.00     0.00  __gnu_cxx::new_allocator<Action>::_M_max_size() const
  0.00      0.98     0.00   286635     0.00     0.00  operator new(unsigned long, void*)
  0.00      0.98     0.00   276218     0.00     0.00  __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >::base() const
  0.00      0.98     0.00   238237     0.00     0.00  Player::getY() const
  0.00      0.98     0.00   231113     0.00     0.00  unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.98     0.00   230210     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_M_get_Tp_allocator()
  0.00      0.98     0.00   191498     0.00     0.00  __gnu_cxx::new_allocator<Action>::max_size() const
  0.00      0.98     0.00   191498     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_M_get_Tp_allocator() const
  0.00      0.98     0.00   191498     0.00     0.00  std::vector<Action, std::allocator<Action> >::max_size() const
  0.00      0.98     0.00   191498     0.00     0.00  std::allocator_traits<std::allocator<Action> >::max_size(std::allocator<Action> const&)
  0.00      0.98     0.00   191498     0.00     0.00  std::vector<Action, std::allocator<Action> >::_S_max_size(std::allocator<Action> const&)
  0.00      0.98     0.00   191498     0.00     0.00  std::vector<Action, std::allocator<Action> >::_S_relocate(Action*, Action*, Action*, std::allocator<Action>&)
  0.00      0.98     0.00   191498     0.00     0.00  std::vector<Action, std::allocator<Action> >::_S_do_relocate(Action*, Action*, Action*, std::allocator<Action>&, std::integral_constant<bool, true>)
  0.00      0.98     0.00   191498     0.00     0.00  Action* std::__relocate_a<Action*, Action*, std::allocator<Action> >(Action*, Action*, Action*, std::allocator<Action>&)
  0.00      0.98     0.00   191498     0.00     0.00  std::enable_if<std::__is_bitwise_relocatable<Action, void>::value, Action*>::type std::__relocate_a_1<Action, Action>(Action*, Action*, Action*, std::allocator<Action>&)
  0.00      0.98     0.00   187242     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const
  0.00      0.98     0.00   185361     0.00     0.00  std::vector<Bomb, std::allocator<Bomb> >::size() const
  0.00      0.98     0.00   149475     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.98     0.00   132705     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_M_deallocate(Action*, unsigned long)
  0.00      0.98     0.00   118438     0.00     0.00  std::vector<Bomb, std::allocator<Bomb> >::operator[](unsigned long)
  0.00      0.98     0.00   112398     0.00     0.00  __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >::operator*() const
  0.00      0.98     0.00   108832     0.00     0.00  int& std::forward<int&>(std::remove_reference<int&>::type&)
  0.00      0.98     0.00   108558     0.00     0.00  __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::base() const
  0.00      0.98     0.00   105753     0.00     0.00  std::remove_reference<Action&>::type&& std::move<Action&>(Action&)
  0.00      0.98     0.00   104159     0.00     0.00  void __gnu_cxx::new_allocator<Action>::construct<Action, Action>(Action*, Action&&)
  0.00      0.98     0.00   104159     0.00     0.00  __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >::operator-(long) const
  0.00      0.98     0.00   104159     0.00     0.00  void std::allocator_traits<std::allocator<Action> >::construct<Action, Action>(std::allocator<Action>&, Action*, Action&&)
  0.00      0.98     0.00   104159     0.00     0.00  Action& std::vector<Action, std::allocator<Action> >::emplace_back<Action>(Action&&)
  0.00      0.98     0.00   104159     0.00     0.00  std::vector<Action, std::allocator<Action> >::back()
  0.00      0.98     0.00   104159     0.00     0.00  std::vector<Action, std::allocator<Action> >::push_back(Action&&)
  0.00      0.98     0.00   100650     0.00     0.00  __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >::difference_type __gnu_cxx::operator-<Action*, std::vector<Action, std::allocator<Action> > >(__gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > > const&, __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > > const&)
  0.00      0.98     0.00    99261     0.00     0.00  std::vector<Action, std::allocator<Action> >::begin()
  0.00      0.98     0.00    95749     0.00     0.00  __gnu_cxx::new_allocator<Action>::deallocate(Action*, unsigned long)
  0.00      0.98     0.00    95749     0.00     0.00  __gnu_cxx::new_allocator<Action>::allocate(unsigned long, void const*)
  0.00      0.98     0.00    95749     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_M_allocate(unsigned long)
  0.00      0.98     0.00    95749     0.00     0.00  std::allocator_traits<std::allocator<Action> >::deallocate(std::allocator<Action>&, Action*, unsigned long)
  0.00      0.98     0.00    95749     0.00     0.00  std::allocator_traits<std::allocator<Action> >::allocate(std::allocator<Action>&, unsigned long)
  0.00      0.98     0.00    93621     0.00     0.00  bool __gnu_cxx::operator!=<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&)
  0.00      0.98     0.00    92078     0.00     0.00  __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >::__normal_iterator(Player* const&)
  0.00      0.98     0.00    92072     0.00     0.00  __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >::operator*() const
  0.00      0.98     0.00    92070     0.00     0.00  __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >::operator++()
  0.00      0.98     0.00    84284     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&)
  0.00      0.98     0.00    84261     0.00     0.00  void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.98     0.00    84258     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator*() const
  0.00      0.98     0.00    75835     0.00     0.00  sf::Drawable::~Drawable()
  0.00      0.98     0.00    65169     0.00     0.00  void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.98     0.00    58764     0.00     0.00  std::pair<int, int>* std::__niter_base<std::pair<int, int>*>(std::pair<int, int>*)
  0.00      0.98     0.00    57695     0.00     0.00  sf::Transformable::Transformable(sf::Transformable const&)
  0.00      0.98     0.00    57695     0.00     0.00  sf::Drawable::Drawable(sf::Drawable const&)
  0.00      0.98     0.00    56180     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const
  0.00      0.98     0.00    56174     0.00     0.00  __gnu_cxx::__normal_iterator<Player const*, std::vector<Player, std::allocator<Player> > >::base() const
  0.00      0.98     0.00    52215     0.00     0.00  std::vector<Flame, std::allocator<Flame> >::size() const
  0.00      0.98     0.00    51805     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const
  0.00      0.98     0.00    50233     0.00     0.00  bool __gnu_cxx::operator!=<Node**, std::vector<Node*, std::allocator<Node*> > >(__gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > > const&, __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > > const&)
  0.00      0.98     0.00    48105     0.00     0.00  std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&)
  0.00      0.98     0.00    47970     0.00     0.00  __gnu_cxx::__normal_iterator<Flame const*, std::vector<Flame, std::allocator<Flame> > >::base() const
  0.00      0.98     0.00    46039     0.00     0.00  std::vector<Player, std::allocator<Player> >::end()
  0.00      0.98     0.00    40640     0.00     0.00  __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >::base() const
  0.00      0.98     0.00    39583     0.00     0.00  __gnu_cxx::__normal_iterator<Flame*, std::vector<Flame, std::allocator<Flame> > >::base() const
  0.00      0.98     0.00    39463     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator()
  0.00      0.98     0.00    39302     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int>* const&)
  0.00      0.98     0.00    39176     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const
  0.00      0.98     0.00    38745     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int, int> >::_M_max_size() const
  0.00      0.98     0.00    38716     0.00     0.00  isTerminal(GameState const&, int)
  0.00      0.98     0.00    38712     0.00     0.00  void std::_Destroy_aux<true>::__destroy<Action*>(Action*, Action*)
  0.00      0.98     0.00    38712     0.00     0.00  void std::_Destroy<Action*>(Action*, Action*)
  0.00      0.98     0.00    38712     0.00     0.00  void std::_Destroy<Action*, Action>(Action*, Action*, std::allocator<Action>&)
  0.00      0.98     0.00    36956     0.00     0.00  getPossibleActions(GameState&)
  0.00      0.98     0.00    36956     0.00     0.00  __gnu_cxx::new_allocator<Action>::new_allocator()
  0.00      0.98     0.00    36956     0.00     0.00  __gnu_cxx::new_allocator<Action>::~new_allocator()
  0.00      0.98     0.00    36956     0.00     0.00  std::allocator<Action>::allocator()
  0.00      0.98     0.00    36956     0.00     0.00  std::allocator<Action>::~allocator()
  0.00      0.98     0.00    36956     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_Vector_impl::_Vector_impl()
  0.00      0.98     0.00    36956     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.98     0.00    36956     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_Vector_base()
  0.00      0.98     0.00    36956     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::~_Vector_base()
  0.00      0.98     0.00    36956     0.00     0.00  std::vector<Action, std::allocator<Action> >::vector()
  0.00      0.98     0.00    36956     0.00     0.00  std::vector<Action, std::allocator<Action> >::~vector()
  0.00      0.98     0.00    35967     0.00     0.00  __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::operator++()
  0.00      0.98     0.00    35533     0.00     0.00  Flame&& std::forward<Flame>(std::remove_reference<Flame>::type&)
  0.00      0.98     0.00    35341     0.00     0.00  std::vector<Node*, std::allocator<Node*> >::size() const
  0.00      0.98     0.00    35204     0.00     0.00  Flame::~Flame()
  0.00      0.98     0.00    33708     0.00     0.00  fast_log::log(float) const
  0.00      0.98     0.00    33696     0.00     0.00  __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >::__normal_iterator(Bomb* const&)
  0.00      0.98     0.00    33208     0.00     0.00  Player* std::__addressof<Player>(Player&)
  0.00      0.98     0.00    32578     0.00     0.00  __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::__normal_iterator(Node** const&)
  0.00      0.98     0.00    32390     0.00     0.00  std::vector<Flame, std::allocator<Flame> >::operator[](unsigned long)
  0.00      0.98     0.00    28953     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() const
  0.00      0.98     0.00    28090     0.00     0.00  bool __gnu_cxx::operator!=<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&)
  0.00      0.98     0.00    28087     0.00     0.00  bool __gnu_cxx::operator!=<Player const*, std::vector<Player, std::allocator<Player> > >(__gnu_cxx::__normal_iterator<Player const*, std::vector<Player, std::allocator<Player> > > const&, __gnu_cxx::__normal_iterator<Player const*, std::vector<Player, std::allocator<Player> > > const&)
  0.00      0.98     0.00    25353     0.00     0.00  sf::Rect<int>::Rect()
  0.00      0.98     0.00    24356     0.00     0.00  __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >::base() const
  0.00      0.98     0.00    23872     0.00     0.00  Flame const* std::__make_move_if_noexcept_iterator<Flame, Flame const*>(Flame*)
