Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.41     0.00    11545     0.00     0.00  std::vector<Bonus, std::allocator<Bonus> >::vector(std::vector<Bonus, std::allocator<Bonus> > const&)
  0.00      0.41     0.00    11545     0.00     0.00  std::vector<Flame, std::allocator<Flame> >::vector(std::vector<Flame, std::allocator<Flame> > const&)
  0.00      0.41     0.00    11545     0.00     0.00  Bomb* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, Bomb*>(__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, Bomb*)
  0.00      0.41     0.00    11545     0.00     0.00  Bonus* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Bonus const*, std::vector<Bonus, std::allocator<Bonus> > >, Bonus*>(__gnu_cxx::__normal_iterator<Bonus const*, std::vector<Bonus, std::allocator<Bonus> > >, __gnu_cxx::__normal_iterator<Bonus const*, std::vector<Bonus, std::allocator<Bonus> > >, Bonus*)
  0.00      0.41     0.00    11545     0.00     0.00  Flame* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Flame const*, std::vector<Flame, std::allocator<Flame> > >, Flame*>(__gnu_cxx::__normal_iterator<Flame const*, std::vector<Flame, std::allocator<Flame> > >, __gnu_cxx::__normal_iterator<Flame const*, std::vector<Flame, std::allocator<Flame> > >, Flame*)
  0.00      0.41     0.00    11545     0.00     0.00  Bomb* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, Bomb*, Bomb>(__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, Bomb*, std::allocator<Bomb>&)
  0.00      0.41     0.00    11545     0.00     0.00  Flame* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Flame const*, std::vector<Flame, std::allocator<Flame> > >, Flame*, Flame>(__gnu_cxx::__normal_iterator<Flame const*, std::vector<Flame, std::allocator<Flame> > >, __gnu_cxx::__normal_iterator<Flame const*, std::vector<Flame, std::allocator<Flame> > >, Flame*, std::allocator<Flame>&)
  0.00      0.41     0.00    11498     0.00     0.00  fast_log::log(float) const
  0.00      0.41     0.00    11399     0.00     0.00  std::vector<std::pair<int, Action>, std::allocator<std::pair<int, Action> > >::end()
  0.00      0.41     0.00    11352     0.00     0.00  __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::__normal_iterator(Node** const&)
  0.00      0.41     0.00    11280     0.00     0.00  __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::operator++()
  0.00      0.41     0.00    11280     0.00     0.00  __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::operator*() const
  0.00      0.41     0.00    10548     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long)
  0.00      0.41     0.00    10548     0.00     0.00  std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::deallocate(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long)
  0.00      0.41     0.00    10545     0.00     0.00  __gnu_cxx::new_allocator<Player>::deallocate(Player*, unsigned long)
  0.00      0.41     0.00    10545     0.00     0.00  std::allocator_traits<std::allocator<Player> >::deallocate(std::allocator<Player>&, Player*, unsigned long)
  0.00      0.41     0.00    10139     0.00     0.00  __gnu_cxx::new_allocator<Bomb>::allocate(unsigned long, void const*)
  0.00      0.41     0.00    10139     0.00     0.00  std::allocator_traits<std::allocator<Bomb> >::allocate(std::allocator<Bomb>&, unsigned long)
  0.00      0.41     0.00    10024     0.00     0.00  Player::isAlive() const
  0.00      0.41     0.00     9513     0.00     0.00  sf::String::~String()
  0.00      0.41     0.00     9513     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::deallocate(unsigned int*, unsigned long)
  0.00      0.41     0.00     9513     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::~new_allocator()
  0.00      0.41     0.00     9513     0.00     0.00  std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::_M_is_local() const
  0.00      0.41     0.00     9513     0.00     0.00  std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::_M_local_data() const
  0.00      0.41     0.00     9513     0.00     0.00  std::allocator<unsigned int>::~allocator()
  0.00      0.41     0.00     9513     0.00     0.00  std::pointer_traits<unsigned int const*>::pointer_to(unsigned int const&)
  0.00      0.41     0.00     9513     0.00     0.00  std::allocator_traits<std::allocator<unsigned int> >::deallocate(std::allocator<unsigned int>&, unsigned int*, unsigned long)
  0.00      0.41     0.00     9513     0.00     0.00  std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::_M_destroy(unsigned long)
  0.00      0.41     0.00     9513     0.00     0.00  std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::_M_dispose()
  0.00      0.41     0.00     9513     0.00     0.00  std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::_Alloc_hider::~_Alloc_hider()
  0.00      0.41     0.00     9513     0.00     0.00  std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::_M_get_allocator()
  0.00      0.41     0.00     9513     0.00     0.00  std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::~basic_string()
  0.00      0.41     0.00     9513     0.00     0.00  unsigned int const* std::__addressof<unsigned int const>(unsigned int const&)
  0.00      0.41     0.00     9513     0.00     0.00  unsigned int const* std::addressof<unsigned int const>(unsigned int const&)
  0.00      0.41     0.00     9512     0.00     0.00  sf::VertexArray::~VertexArray()
  0.00      0.41     0.00     9512     0.00     0.00  __gnu_cxx::new_allocator<sf::Vertex>::~new_allocator()
  0.00      0.41     0.00     9512     0.00     0.00  std::allocator<sf::Vertex>::~allocator()
  0.00      0.41     0.00     9512     0.00     0.00  void std::_Destroy_aux<true>::__destroy<sf::Vertex*>(sf::Vertex*, sf::Vertex*)
  0.00      0.41     0.00     9512     0.00     0.00  std::_Vector_base<sf::Vertex, std::allocator<sf::Vertex> >::_Vector_impl::~_Vector_impl()
  0.00      0.41     0.00     9512     0.00     0.00  std::_Vector_base<sf::Vertex, std::allocator<sf::Vertex> >::_M_deallocate(sf::Vertex*, unsigned long)
  0.00      0.41     0.00     9512     0.00     0.00  std::_Vector_base<sf::Vertex, std::allocator<sf::Vertex> >::_M_get_Tp_allocator()
  0.00      0.41     0.00     9512     0.00     0.00  std::_Vector_base<sf::Vertex, std::allocator<sf::Vertex> >::~_Vector_base()
  0.00      0.41     0.00     9512     0.00     0.00  std::vector<sf::Vertex, std::allocator<sf::Vertex> >::~vector()
  0.00      0.41     0.00     9512     0.00     0.00  void std::_Destroy<sf::Vertex*>(sf::Vertex*, sf::Vertex*)
  0.00      0.41     0.00     9512     0.00     0.00  void std::_Destroy<sf::Vertex*, sf::Vertex>(sf::Vertex*, sf::Vertex*, std::allocator<sf::Vertex>&)
  0.00      0.41     0.00     9420     0.00     0.00  __gnu_cxx::new_allocator<Bomb>::deallocate(Bomb*, unsigned long)
  0.00      0.41     0.00     9420     0.00     0.00  std::allocator_traits<std::allocator<Bomb> >::deallocate(std::allocator<Bomb>&, Bomb*, unsigned long)
  0.00      0.41     0.00     9404     0.00     0.00  void std::_Destroy<Flame>(Flame*)
  0.00      0.41     0.00     9150     0.00     0.00  void __gnu_cxx::new_allocator<std::pair<int, Action> >::destroy<std::pair<int, Action> >(std::pair<int, Action>*)
  0.00      0.41     0.00     9150     0.00     0.00  void std::allocator_traits<std::allocator<std::pair<int, Action> > >::destroy<std::pair<int, Action> >(std::allocator<std::pair<int, Action> >&, std::pair<int, Action>*)
  0.00      0.41     0.00     9150     0.00     0.00  void std::__relocate_object_a<std::pair<int, Action>, std::pair<int, Action>, std::allocator<std::pair<int, Action> > >(std::pair<int, Action>*, std::pair<int, Action>*, std::allocator<std::pair<int, Action> >&)
  0.00      0.41     0.00     9084     0.00     0.00  GameState::PlayerCheckBonus(Player&)
  0.00      0.41     0.00     9017     0.00     0.00  std::vector<Flame, std::allocator<Flame> >::end()
  0.00      0.41     0.00     8959     0.00     0.00  bool __gnu_cxx::__is_null_pointer<char const>(char const*)
  0.00      0.41     0.00     8959     0.00     0.00  std::char_traits<char>::length(char const*)
  0.00      0.41     0.00     8959     0.00     0.00  void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
  0.00      0.41     0.00     8959     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
  0.00      0.41     0.00     8959     0.00     0.00  std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
  0.00      0.41     0.00     8959     0.00     0.00  std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&)
  0.00      0.41     0.00     8959     0.00     0.00  std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*)
  0.00      0.41     0.00     8712     0.00     0.00  std::_Vector_base<std::pair<int, Action>, std::allocator<std::pair<int, Action> > >::_M_get_Tp_allocator()
  0.00      0.41     0.00     8545     0.00     0.00  Player::play(Action, GameState&)
  0.00      0.41     0.00     8543     0.00     0.00  getNewState(GameState, Action, bool)
  0.00      0.41     0.00     8543     0.00     0.00  Level::Level(Level&&)
  0.00      0.41     0.00     8543     0.00     0.00  GameState::GameState(GameState&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_impl::_Vector_impl(std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_impl&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_impl_data&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_base(std::_Vector_base<Bomb, std::allocator<Bomb> >&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::_Vector_base<Bonus, std::allocator<Bonus> >::_Vector_impl::_Vector_impl(std::_Vector_base<Bonus, std::allocator<Bonus> >::_Vector_impl&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::_Vector_base<Bonus, std::allocator<Bonus> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<Bonus, std::allocator<Bonus> >::_Vector_impl_data&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::_Vector_base<Bonus, std::allocator<Bonus> >::_Vector_base(std::_Vector_base<Bonus, std::allocator<Bonus> >&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_Vector_impl::_Vector_impl(std::_Vector_base<Flame, std::allocator<Flame> >::_Vector_impl&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<Flame, std::allocator<Flame> >::_Vector_impl_data&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_Vector_base(std::_Vector_base<Flame, std::allocator<Flame> >&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::_Vector_base<Player, std::allocator<Player> >::_Vector_impl::_Vector_impl(std::_Vector_base<Player, std::allocator<Player> >::_Vector_impl&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::_Vector_base<Player, std::allocator<Player> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<Player, std::allocator<Player> >::_Vector_impl_data&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::_Vector_base<Player, std::allocator<Player> >::_Vector_base(std::_Vector_base<Player, std::allocator<Player> >&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::vector<Bomb, std::allocator<Bomb> >::vector(std::vector<Bomb, std::allocator<Bomb> >&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::vector<Bonus, std::allocator<Bonus> >::vector(std::vector<Bonus, std::allocator<Bonus> >&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::vector<Flame, std::allocator<Flame> >::vector(std::vector<Flame, std::allocator<Flame> >&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::vector<Action, std::allocator<Action> >::operator[](unsigned long)
  0.00      0.41     0.00     8543     0.00     0.00  std::vector<Player, std::allocator<Player> >::vector(std::vector<Player, std::allocator<Player> >&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&&)
  0.00      0.41     0.00     8543     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&&)
  0.00      0.41     0.00     8400     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::operator[](unsigned long)
  0.00      0.41     0.00     8393     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end()
  0.00      0.41     0.00     8392     0.00     0.00  std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&)
  0.00      0.41     0.00     8386     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int, int> >::max_size() const
  0.00      0.41     0.00     8386     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const
  0.00      0.41     0.00     8386     0.00     0.00  std::allocator_traits<std::allocator<std::pair<int, int> > >::max_size(std::allocator<std::pair<int, int> > const&)
  0.00      0.41     0.00     8386     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&)
  0.00      0.41     0.00     8386     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&)
  0.00      0.41     0.00     8386     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>)
  0.00      0.41     0.00     8386     0.00     0.00  std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&)
  0.00      0.41     0.00     8386     0.00     0.00  std::pair<int, int>* std::__relocate_a_1<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&)
  0.00      0.41     0.00     7712     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int, Action> >::max_size() const
  0.00      0.41     0.00     7712     0.00     0.00  std::_Vector_base<std::pair<int, Action>, std::allocator<std::pair<int, Action> > >::_M_get_Tp_allocator() const
  0.00      0.41     0.00     7712     0.00     0.00  std::vector<std::pair<int, Action>, std::allocator<std::pair<int, Action> > >::max_size() const
  0.00      0.41     0.00     7712     0.00     0.00  std::allocator_traits<std::allocator<std::pair<int, Action> > >::max_size(std::allocator<std::pair<int, Action> > const&)
  0.00      0.41     0.00     7712     0.00     0.00  std::vector<std::pair<int, Action>, std::allocator<std::pair<int, Action> > >::_S_max_size(std::allocator<std::pair<int, Action> > const&)
  0.00      0.41     0.00     7712     0.00     0.00  std::vector<std::pair<int, Action>, std::allocator<std::pair<int, Action> > >::_S_relocate(std::pair<int, Action>*, std::pair<int, Action>*, std::pair<int, Action>*, std::allocator<std::pair<int, Action> >&)
  0.00      0.41     0.00     7712     0.00     0.00  std::vector<std::pair<int, Action>, std::allocator<std::pair<int, Action> > >::_S_do_relocate(std::pair<int, Action>*, std::pair<int, Action>*, std::pair<int, Action>*, std::allocator<std::pair<int, Action> >&, std::integral_constant<bool, true>)
  0.00      0.41     0.00     7712     0.00     0.00  std::pair<int, Action>* std::__relocate_a<std::pair<int, Action>*, std::pair<int, Action>*, std::allocator<std::pair<int, Action> > >(std::pair<int, Action>*, std::pair<int, Action>*, std::pair<int, Action>*, std::allocator<std::pair<int, Action> >&)
  0.00      0.41     0.00     7712     0.00     0.00  std::pair<int, Action>* std::__relocate_a_1<std::pair<int, Action>*, std::pair<int, Action>*, std::allocator<std::pair<int, Action> > >(std::pair<int, Action>*, std::pair<int, Action>*, std::pair<int, Action>*, std::allocator<std::pair<int, Action> >&)
  0.00      0.41     0.00     7634     0.00     0.00  __gnu_cxx::new_allocator<Flame>::max_size() const
  0.00      0.41     0.00     7634     0.00     0.00  std::vector<Flame, std::allocator<Flame> >::max_size() const
  0.00      0.41     0.00     7634     0.00     0.00  std::allocator_traits<std::allocator<Flame> >::max_size(std::allocator<Flame> const&)
  0.00      0.41     0.00     7634     0.00     0.00  Flame* std::__uninitialized_copy<false>::__uninit_copy<Flame const*, Flame*>(Flame const*, Flame const*, Flame*)
  0.00      0.41     0.00     7634     0.00     0.00  std::vector<Flame, std::allocator<Flame> >::_S_max_size(std::allocator<Flame> const&)
  0.00      0.41     0.00     7634     0.00     0.00  Flame* std::uninitialized_copy<Flame const*, Flame*>(Flame const*, Flame const*, Flame*)
  0.00      0.41     0.00     7634     0.00     0.00  Flame* std::__uninitialized_copy_a<Flame const*, Flame*, Flame>(Flame const*, Flame const*, Flame*, std::allocator<Flame>&)
  0.00      0.41     0.00     7634     0.00     0.00  Flame* std::__uninitialized_move_if_noexcept_a<Flame*, Flame*, std::allocator<Flame> >(Flame*, Flame*, Flame*, std::allocator<Flame>&)
  0.00      0.41     0.00     7545     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      0.41     0.00     7544     0.00     0.00  Level::operator=(Level&&)
  0.00      0.41     0.00     7544     0.00     0.00  GameState::operator=(GameState&&)
  0.00      0.41     0.00     7544     0.00     0.00  std::_Vector_base<Bomb, std::allocator<Bomb> >::get_allocator() const
  0.00      0.41     0.00     7544     0.00     0.00  std::_Vector_base<Bonus, std::allocator<Bonus> >::get_allocator() const
  0.00      0.41     0.00     7544     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::get_allocator() const
  0.00      0.41     0.00     7544     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::get_allocator() const
  0.00      0.41     0.00     7544     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::get_allocator() const
  0.00      0.41     0.00     7544     0.00     0.00  std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_base(std::allocator<Bomb> const&)
  0.00      0.41     0.00     7544     0.00     0.00  std::_Vector_base<Bonus, std::allocator<Bonus> >::_Vector_base(std::allocator<Bonus> const&)
  0.00      0.41     0.00     7544     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_Vector_base(std::allocator<Flame> const&)
  0.00      0.41     0.00     7544     0.00     0.00  std::_Vector_base<Player, std::allocator<Player> >::_Vector_base(std::allocator<Player> const&)
  0.00      0.41     0.00     7544     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(std::allocator<std::pair<int, int> > const&)
  0.00      0.41     0.00     7544     0.00     0.00  std::vector<Bomb, std::allocator<Bomb> >::_M_move_assign(std::vector<Bomb, std::allocator<Bomb> >&&, std::integral_constant<bool, true>)
  0.00      0.41     0.00     7544     0.00     0.00  std::vector<Bomb, std::allocator<Bomb> >::vector(std::allocator<Bomb> const&)
  0.00      0.41     0.00     7544     0.00     0.00  std::vector<Bonus, std::allocator<Bonus> >::_M_move_assign(std::vector<Bonus, std::allocator<Bonus> >&&, std::integral_constant<bool, true>)
  0.00      0.41     0.00     7544     0.00     0.00  std::vector<Bonus, std::allocator<Bonus> >::vector(std::allocator<Bonus> const&)
  0.00      0.41     0.00     7544     0.00     0.00  std::vector<Bonus, std::allocator<Bonus> >::operator=(std::vector<Bonus, std::allocator<Bonus> >&&)
  0.00      0.41     0.00     7544     0.00     0.00  std::vector<Flame, std::allocator<Flame> >::_M_move_assign(std::vector<Flame, std::allocator<Flame> >&&, std::integral_constant<bool, true>)
  0.00      0.41     0.00     7544     0.00     0.00  std::vector<Flame, std::allocator<Flame> >::vector(std::allocator<Flame> const&)
  0.00      0.41     0.00     7544     0.00     0.00  std::vector<Flame, std::allocator<Flame> >::operator=(std::vector<Flame, std::allocator<Flame> >&&)
  0.00      0.41     0.00     7544     0.00     0.00  std::vector<Player, std::allocator<Player> >::_M_move_assign(std::vector<Player, std::allocator<Player> >&&, std::integral_constant<bool, true>)
  0.00      0.41     0.00     7544     0.00     0.00  std::vector<Player, std::allocator<Player> >::vector(std::allocator<Player> const&)
  0.00      0.41     0.00     7544     0.00     0.00  std::vector<Player, std::allocator<Player> >::operator=(std::vector<Player, std::allocator<Player> >&&)
  0.00      0.41     0.00     7544     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_move_assign(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&&, std::integral_constant<bool, true>)
  0.00      0.41     0.00     7544     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      0.41     0.00     7544     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator=(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&&)
  0.00      0.41     0.00     7544     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_move_assign(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&&, std::integral_constant<bool, true>)
  0.00      0.41     0.00     7544     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::allocator<std::pair<int, int> > const&)
  0.00      0.41     0.00     7544     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::operator=(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&&)
  0.00      0.41     0.00     7544     0.00     0.00  void std::__alloc_on_move<std::allocator<Bomb> >(std::allocator<Bomb>&, std::allocator<Bomb>&)
  0.00      0.41     0.00     7544     0.00     0.00  void std::__alloc_on_move<std::allocator<Bonus> >(std::allocator<Bonus>&, std::allocator<Bonus>&)
  0.00      0.41     0.00     7544     0.00     0.00  void std::__alloc_on_move<std::allocator<Flame> >(std::allocator<Flame>&, std::allocator<Flame>&)
  0.00      0.41     0.00     7544     0.00     0.00  void std::__alloc_on_move<std::allocator<Player> >(std::allocator<Player>&, std::allocator<Player>&)
  0.00      0.41     0.00     7544     0.00     0.00  void std::__alloc_on_move<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
  0.00      0.41     0.00     7544     0.00     0.00  void std::__alloc_on_move<std::allocator<std::pair<int, int> > >(std::allocator<std::pair<int, int> >&, std::allocator<std::pair<int, int> >&)
  0.00      0.41     0.00     7544     0.00     0.00  std::remove_reference<std::allocator<Bomb>&>::type&& std::move<std::allocator<Bomb>&>(std::allocator<Bomb>&)
  0.00      0.41     0.00     7544     0.00     0.00  std::remove_reference<std::allocator<Bonus>&>::type&& std::move<std::allocator<Bonus>&>(std::allocator<Bonus>&)
  0.00      0.41     0.00     7544     0.00     0.00  std::remove_reference<std::allocator<Flame>&>::type&& std::move<std::allocator<Flame>&>(std::allocator<Flame>&)
