Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  2.33      0.25     0.01    12813     0.00     0.00  Bomb* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, Bomb*>(__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, Bomb*)
  2.33      0.26     0.01    12813     0.00     0.00  Flame* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Flame const*, std::vector<Flame, std::allocator<Flame> > >, Flame*, Flame>(__gnu_cxx::__normal_iterator<Flame const*, std::vector<Flame, std::allocator<Flame> > >, __gnu_cxx::__normal_iterator<Flame const*, std::vector<Flame, std::allocator<Flame> > >, Flame*, std::allocator<Flame>&)
  2.33      0.27     0.01     9817     0.00     0.00  Player::play(Action, GameState&)
  2.33      0.28     0.01     9815     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl&&)
  2.33      0.29     0.01     9815     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&&)
  2.33      0.30     0.01     9815     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl&&)
  2.33      0.31     0.01     8818     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_move_assign(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&&, std::integral_constant<bool, true>)
  2.33      0.32     0.01     8818     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::operator=(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&&)
  2.33      0.33     0.01     7112     0.00     0.00  bestChild(Node*)
  2.33      0.34     0.01     6687     0.00     0.00  Flame::Flame(Flame const&)
  2.33      0.35     0.01     4423     0.00     0.00  void std::allocator_traits<std::allocator<Flame> >::construct<Flame, Flame>(std::allocator<Flame>&, Flame*, Flame&&)
  2.33      0.36     0.01     3983     0.00     0.01  void std::vector<Flame, std::allocator<Flame> >::_M_realloc_insert<Flame>(__gnu_cxx::__normal_iterator<Flame*, std::vector<Flame, std::allocator<Flame> > >, Flame&&)
  2.33      0.37     0.01     1475     0.01     0.01  std::vector<Bomb, std::allocator<Bomb> >::_M_check_len(unsigned long, char const*) const
  2.33      0.38     0.01     1000     0.01     0.01  std::vector<std::pair<int, Action>, std::allocator<std::pair<int, Action> > >::vector()
  2.33      0.39     0.01      947     0.01     0.01  std::vector<Action, std::allocator<Action> >::_M_erase(__gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >, __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >)
  2.33      0.40     0.01      694     0.01     0.01  __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > > std::move<__gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > > >(__gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >)
  1.16      0.41     0.01   115320     0.00     0.00  void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  1.16      0.41     0.01    97546     0.00     0.00  std::vector<Action, std::allocator<Action> >::_S_do_relocate(Action*, Action*, Action*, std::allocator<Action>&, std::integral_constant<bool, true>)
  1.16      0.41     0.01    53081     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  1.16      0.42     0.01     8818     0.00     0.00  std::vector<Flame, std::allocator<Flame> >::_M_move_assign(std::vector<Flame, std::allocator<Flame> >&&, std::integral_constant<bool, true>)
  1.16      0.42     0.01     8462     0.00     0.00  std::vector<std::pair<int, Action>, std::allocator<std::pair<int, Action> > >::max_size() const
  1.16      0.43     0.01        2     2.50     2.50  __gnu_cxx::new_allocator<Player>::new_allocator()
  0.00      0.43     0.00   307987     0.00     0.00  std::vector<Player, std::allocator<Player> >::operator[](unsigned long)
  0.00      0.43     0.00   292638     0.00     0.00  Action* std::__niter_base<Action*>(Action*)
  0.00      0.43     0.00   276751     0.00     0.00  operator new(unsigned long, void*)
  0.00      0.43     0.00   256262     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const
  0.00      0.43     0.00   221691     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.43     0.00   220046     0.00     0.00  Action&& std::forward<Action>(std::remove_reference<Action>::type&)
  0.00      0.43     0.00   213426     0.00     0.00  __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >::__normal_iterator(Action* const&)
  0.00      0.43     0.00   213016     0.00     0.00  std::vector<Action, std::allocator<Action> >::size() const
  0.00      0.43     0.00   212467     0.00     0.00  __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >::base() const
  0.00      0.43     0.00   202141     0.00     0.00  Player::getX() const
  0.00      0.43     0.00   146319     0.00     0.00  __gnu_cxx::new_allocator<Action>::_M_max_size() const
  0.00      0.43     0.00   140732     0.00     0.00  __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >::base() const
  0.00      0.43     0.00   128131     0.00     0.00  bool __gnu_cxx::operator!=<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&)
  0.00      0.43     0.00   116417     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_M_get_Tp_allocator()
  0.00      0.43     0.00   115343     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&)
  0.00      0.43     0.00   115317     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator++()
  0.00      0.43     0.00   115317     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator*() const
  0.00      0.43     0.00   106799     0.00     0.00  Player::getY() const
  0.00      0.43     0.00   106713     0.00     0.00  std::vector<Action, std::allocator<Action> >::end()
  0.00      0.43     0.00   106326     0.00     0.00  void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.43     0.00    97546     0.00     0.00  __gnu_cxx::new_allocator<Action>::max_size() const
  0.00      0.43     0.00    97546     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_M_get_Tp_allocator() const
  0.00      0.43     0.00    97546     0.00     0.00  std::vector<Action, std::allocator<Action> >::max_size() const
  0.00      0.43     0.00    97546     0.00     0.00  std::allocator_traits<std::allocator<Action> >::max_size(std::allocator<Action> const&)
  0.00      0.43     0.00    97546     0.00     0.00  std::vector<Action, std::allocator<Action> >::_S_relocate(Action*, Action*, Action*, std::allocator<Action>&)
  0.00      0.43     0.00    97546     0.00     0.00  Action* std::__relocate_a<Action*, Action*, std::allocator<Action> >(Action*, Action*, Action*, std::allocator<Action>&)
  0.00      0.43     0.00    97546     0.00     0.00  std::enable_if<std::__is_bitwise_relocatable<Action, void>::value, Action*>::type std::__relocate_a_1<Action, Action>(Action*, Action*, Action*, std::allocator<Action>&)
  0.00      0.43     0.00    95642     0.00     0.00  std::vector<Bomb, std::allocator<Bomb> >::size() const
  0.00      0.43     0.00    76886     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const
  0.00      0.43     0.00    76880     0.00     0.00  __gnu_cxx::__normal_iterator<Player const*, std::vector<Player, std::allocator<Player> > >::base() const
  0.00      0.43     0.00    75974     0.00     0.00  Level::isEmpty(int, int)
  0.00      0.43     0.00    74675     0.00     0.00  sf::Drawable::~Drawable()
  0.00      0.43     0.00    73398     0.00     0.00  __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::base() const
  0.00      0.43     0.00    72846     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_M_get_Tp_allocator()
  0.00      0.43     0.00    71696     0.00     0.00  canMoveInDirection(GameState&, int, int, int)
  0.00      0.43     0.00    71202     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator()
  0.00      0.43     0.00    70362     0.00     0.00  bool __gnu_cxx::operator!=<Player*, std::vector<Player, std::allocator<Player> > >(__gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > > const&, __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > > const&)
  0.00      0.43     0.00    66697     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_M_deallocate(Action*, unsigned long)
  0.00      0.43     0.00    65324     0.00     0.00  std::_Vector_base<Bomb, std::allocator<Bomb> >::_M_get_Tp_allocator()
  0.00      0.43     0.00    63955     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.43     0.00    61344     0.00     0.00  std::_Vector_base<Bonus, std::allocator<Bonus> >::_M_get_Tp_allocator()
  0.00      0.43     0.00    60905     0.00     0.00  std::_Vector_base<Player, std::allocator<Player> >::_M_get_Tp_allocator()
  0.00      0.43     0.00    59027     0.00     0.00  sf::Sprite::~Sprite()
  0.00      0.43     0.00    58833     0.00     0.00  __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >::operator*() const
  0.00      0.43     0.00    55063     0.00     0.00  std::remove_reference<Action&>::type&& std::move<Action&>(Action&)
  0.00      0.43     0.00    54152     0.00     0.00  void __gnu_cxx::new_allocator<Action>::construct<Action, Action>(Action*, Action&&)
  0.00      0.43     0.00    54152     0.00     0.00  __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >::operator-(long) const
  0.00      0.43     0.00    54152     0.00     0.00  void std::allocator_traits<std::allocator<Action> >::construct<Action, Action>(std::allocator<Action>&, Action*, Action&&)
  0.00      0.43     0.00    54152     0.00     0.00  Action& std::vector<Action, std::allocator<Action> >::emplace_back<Action>(Action&&)
  0.00      0.43     0.00    54152     0.00     0.00  std::vector<Action, std::allocator<Action> >::back()
  0.00      0.43     0.00    54152     0.00     0.00  std::vector<Action, std::allocator<Action> >::push_back(Action&&)
  0.00      0.43     0.00    53554     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int, int> >::~new_allocator()
  0.00      0.43     0.00    53554     0.00     0.00  std::allocator<std::pair<int, int> >::~allocator()
  0.00      0.43     0.00    53234     0.00     0.00  __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >::base() const
  0.00      0.43     0.00    53081     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int, int> >::new_allocator(__gnu_cxx::new_allocator<std::pair<int, int> > const&)
  0.00      0.43     0.00    53081     0.00     0.00  std::allocator<std::pair<int, int> >::allocator(std::allocator<std::pair<int, int> > const&)
  0.00      0.43     0.00    53079     0.00     0.00  __gnu_cxx::new_allocator<Player>::new_allocator(__gnu_cxx::new_allocator<Player> const&)
  0.00      0.43     0.00    53077     0.00     0.00  __gnu_cxx::new_allocator<Bomb>::new_allocator(__gnu_cxx::new_allocator<Bomb> const&)
  0.00      0.43     0.00    53077     0.00     0.00  __gnu_cxx::new_allocator<Bonus>::new_allocator(__gnu_cxx::new_allocator<Bonus> const&)
  0.00      0.43     0.00    53077     0.00     0.00  __gnu_cxx::new_allocator<Flame>::new_allocator(__gnu_cxx::new_allocator<Flame> const&)
  0.00      0.43     0.00    53077     0.00     0.00  std::allocator<Bomb>::allocator(std::allocator<Bomb> const&)
  0.00      0.43     0.00    53077     0.00     0.00  std::allocator<Bonus>::allocator(std::allocator<Bonus> const&)
  0.00      0.43     0.00    53077     0.00     0.00  std::allocator<Flame>::allocator(std::allocator<Flame> const&)
  0.00      0.43     0.00    52958     0.00     0.00  std::pair<int, Action>&& std::forward<std::pair<int, Action> >(std::remove_reference<std::pair<int, Action> >::type&)
  0.00      0.43     0.00    52908     0.00     0.00  std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_impl_data const&)
  0.00      0.43     0.00    52908     0.00     0.00  std::_Vector_base<Bonus, std::allocator<Bonus> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<Bonus, std::allocator<Bonus> >::_Vector_impl_data const&)
  0.00      0.43     0.00    52908     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<Flame, std::allocator<Flame> >::_Vector_impl_data const&)
  0.00      0.43     0.00    52908     0.00     0.00  std::_Vector_base<Player, std::allocator<Player> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<Player, std::allocator<Player> >::_Vector_impl_data const&)
  0.00      0.43     0.00    52908     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_M_copy_data(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data const&)
  0.00      0.43     0.00    52908     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_M_copy_data(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data const&)
  0.00      0.43     0.00    52083     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~new_allocator()
  0.00      0.43     0.00    52083     0.00     0.00  std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~allocator()
  0.00      0.43     0.00    52081     0.00     0.00  __gnu_cxx::new_allocator<Player>::~new_allocator()
  0.00      0.43     0.00    52081     0.00     0.00  std::allocator<Player>::~allocator()
  0.00      0.43     0.00    52080     0.00     0.00  __gnu_cxx::new_allocator<Bomb>::~new_allocator()
  0.00      0.43     0.00    52080     0.00     0.00  std::allocator<Bomb>::~allocator()
  0.00      0.43     0.00    52079     0.00     0.00  __gnu_cxx::new_allocator<Bonus>::~new_allocator()
  0.00      0.43     0.00    52079     0.00     0.00  __gnu_cxx::new_allocator<Flame>::~new_allocator()
  0.00      0.43     0.00    52079     0.00     0.00  std::allocator<Flame>::~allocator()
  0.00      0.43     0.00    51835     0.00     0.00  sf::Transformable::Transformable(sf::Transformable const&)
  0.00      0.43     0.00    51835     0.00     0.00  sf::Drawable::Drawable(sf::Drawable const&)
  0.00      0.43     0.00    50667     0.00     0.00  std::vector<Action, std::allocator<Action> >::begin()
  0.00      0.43     0.00    50110     0.00     0.00  int& std::forward<int&>(std::remove_reference<int&>::type&)
  0.00      0.43     0.00    49256     0.00     0.00  Player* std::__addressof<Player>(Player&)
  0.00      0.43     0.00    48773     0.00     0.00  __gnu_cxx::new_allocator<Action>::deallocate(Action*, unsigned long)
  0.00      0.43     0.00    48773     0.00     0.00  __gnu_cxx::new_allocator<Action>::allocate(unsigned long, void const*)
  0.00      0.43     0.00    48773     0.00     0.00  std::vector<Action, std::allocator<Action> >::_M_check_len(unsigned long, char const*) const
  0.00      0.43     0.00    48773     0.00     0.00  std::_Vector_base<Action, std::allocator<Action> >::_M_allocate(unsigned long)
  0.00      0.43     0.00    48773     0.00     0.00  std::allocator_traits<std::allocator<Action> >::deallocate(std::allocator<Action>&, Action*, unsigned long)
  0.00      0.43     0.00    48773     0.00     0.00  std::allocator_traits<std::allocator<Action> >::allocate(std::allocator<Action>&, unsigned long)
  0.00      0.43     0.00    48773     0.00     0.00  void std::vector<Action, std::allocator<Action> >::_M_realloc_insert<Action>(__gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >, Action&&)
  0.00      0.43     0.00    46916     0.00     0.00  __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >::__normal_iterator(Player* const&)
  0.00      0.43     0.00    46910     0.00     0.00  __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >::operator*() const
  0.00      0.43     0.00    46908     0.00     0.00  __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >::operator++()
  0.00      0.43     0.00    46520     0.00     0.00  std::vector<Bomb, std::allocator<Bomb> >::operator[](unsigned long)
  0.00      0.43     0.00    40742     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.43     0.00    39995     0.00     0.00  std::vector<Flame, std::allocator<Flame> >::size() const
  0.00      0.43     0.00    39945     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const
  0.00      0.43     0.00    39271     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.43     0.00    39270     0.00     0.00  std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.43     0.00    39270     0.00     0.00  std::_Vector_base<Player, std::allocator<Player> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.43     0.00    39269     0.00     0.00  std::_Vector_base<Bonus, std::allocator<Bonus> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.43     0.00    39269     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.43     0.00    38870     0.00     0.00  std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&)
  0.00      0.43     0.00    38443     0.00     0.00  bool __gnu_cxx::operator!=<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&)
  0.00      0.43     0.00    38440     0.00     0.00  bool __gnu_cxx::operator!=<Player const*, std::vector<Player, std::allocator<Player> > >(__gnu_cxx::__normal_iterator<Player const*, std::vector<Player, std::allocator<Player> > > const&, __gnu_cxx::__normal_iterator<Player const*, std::vector<Player, std::allocator<Player> > > const&)
  0.00      0.43     0.00    36336     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long)
  0.00      0.43     0.00    34855     0.00     0.00  bool __gnu_cxx::operator!=<Node**, std::vector<Node*, std::allocator<Node*> > >(__gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > > const&, __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > > const&)
  0.00      0.43     0.00    34431     0.00     0.00  void std::_Destroy_aux<false>::__destroy<Flame*>(Flame*, Flame*)
  0.00      0.43     0.00    34431     0.00     0.00  std::_Vector_base<Flame, std::allocator<Flame> >::_M_deallocate(Flame*, unsigned long)
  0.00      0.43     0.00    34431     0.00     0.00  void std::_Destroy<Flame*>(Flame*, Flame*)
  0.00      0.43     0.00    34431     0.00     0.00  void std::_Destroy<Flame*, Flame>(Flame*, Flame*, std::allocator<Flame>&)
  0.00      0.43     0.00    33414     0.00     0.00  std::pair<int, Action>* std::__addressof<std::pair<int, Action> >(std::pair<int, Action>&)
  0.00      0.43     0.00    31955     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const
  0.00      0.43     0.00    31924     0.00     0.00  void std::_Destroy_aux<false>::__destroy<Bomb*>(Bomb*, Bomb*)
  0.00      0.43     0.00    31924     0.00     0.00  std::_Vector_base<Bomb, std::allocator<Bomb> >::_M_deallocate(Bomb*, unsigned long)
  0.00      0.43     0.00    31924     0.00     0.00  void std::_Destroy<Bomb*>(Bomb*, Bomb*)
  0.00      0.43     0.00    31924     0.00     0.00  void std::_Destroy<Bomb*, Bomb>(Bomb*, Bomb*, std::allocator<Bomb>&)
  0.00      0.43     0.00    31921     0.00     0.00  void std::_Destroy_aux<true>::__destroy<std::pair<int, int>*>(std::pair<int, int>*, std::pair<int, int>*)
  0.00      0.43     0.00    31921     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::~_Vector_impl()
  0.00      0.43     0.00    31921     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~_Vector_base()
  0.00      0.43     0.00    31921     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector()
  0.00      0.43     0.00    31921     0.00     0.00  void std::_Destroy<std::pair<int, int>*>(std::pair<int, int>*, std::pair<int, int>*)
  0.00      0.43     0.00    31921     0.00     0.00  void std::_Destroy<std::pair<int, int>*, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&)
